gene	zcount_L1HFK240241--Normal	zcount_L1HFK240242--G1	zcount_L1HFK240243--G5	zcount_L1HFK240244--G10	zcount_L1HFK240245--G15	zcount_L1HFK240246--G20	zcount_L1HFK240247--G25
trnaa-agc_16	0	0	0	0	0	0	0
trnaa-agc_17	0	0	0	0	0	0	0
trnaa-agc_18	0	0	0	0	0	0	0
trnaa-agc_19	0	0	0	0	0	0	0
trnaa-agc_2	0	0	0	0	0	0	0
trnaa-agc_20	0	0	0	0	0	0	0
trnaa-agc_21	0	0	0	0	0	0	0
trnaa-agc_22	0	0	0	0	0	0	0
trnaa-agc_23	0	0	0	0	0	0	0
trnaa-agc_24	0	0	0	0	0	0	0
trnaa-agc_25	0	0	0	0	0	0	0
trnaa-agc_26	0	0	0	0	0	0	0
trnaa-agc_27	0	0	0	0	0	0	0
trnaa-agc_28	0	0	0	0	0	0	0
trnaa-agc_29	0	0	0	0	0	0	0
trnaa-agc_3	0	0	0	0	0	0	0
trnaa-agc_30	0	0	0	0	0	0	0
trnaa-agc_31	0	0	0	0	0	0	0
trnaa-agc_32	0	0	0	0	0	0	0
trnaa-agc_33	0	0	0	0	0	0	0
trnaa-agc_34	0	0	0	0	0	0	0
trnaa-agc_35	0	0	0	0	0	0	0
trnaa-agc_36	0	0	0	0	0	0	0
trnaa-agc_37	0	0	0	0	0	0	0
trnaa-agc_38	0	0	0	0	0	0	0
trnaa-agc_39	0	0	0	0	0	0	0
trnaa-agc_4	0	0	0	0	0	0	0
trnaa-agc_40	0	0	0	0	0	0	0
trnaa-agc_41	0	0	0	0	0	0	0
trnaa-agc_42	0	0	0	0	0	0	0
trnaa-agc_43	0	0	0	0	0	0	0
trnaa-agc_44	0	0	0	0	0	0	0
trnaa-agc_45	0	0	0	0	0	0	0
trnaa-agc_46	0	0	0	0	0	0	0
trnaa-agc_47	0	0	0	0	0	0	0
trnaa-agc_48	0	0	0	0	0	0	0
trnaa-agc_49	0	0	0	0	0	0	0
trnaa-agc_5	0	0	0	0	0	0	0
trnaa-agc_50	0	0	0	0	0	0	0
trnaa-agc_51	0	0	0	0	0	0	0
trnaa-agc_52	0	0	0	0	0	0	0
trnaa-agc_53	0	0	0	0	0	0	0
trnaa-agc_54	0	0	0	0	0	0	0
trnaa-agc_55	0	0	0	0	0	0	0
trnaa-agc_56	0	0	0	0	0	0	0
trnaa-agc_57	0	0	0	0	0	0	0
trnaa-agc_58	0	0	0	0	0	0	0
trnaa-agc_59	0	0	0	0	0	0	0
trnaa-agc_6	0	0	0	0	0	0	0
trnaa-agc_60	0	0	0	0	0	0	0
trnaa-agc_61	0	0	0	0	0	0	0
trnaa-agc_62	0	0	0	0	0	0	0
trnaa-agc_63	0	0	0	0	0	0	0
trnaa-agc_64	0	0	0	0	0	0	0
trnaa-agc_65	0	0	0	0	0	0	0
trnaa-agc_66	0	0	0	0	0	0	0
trnaa-agc_67	0	0	0	0	0	0	0
trnaa-agc_68	0	0	0	0	0	0	0
trnaa-agc_69	0	0	0	0	0	0	0
trnaa-agc_7	0	0	0	0	0	0	0
trnaa-agc_70	0	0	0	0	0	0	0
trnaa-agc_71	0	0	0	0	0	0	0
trnaa-agc_72	0	0	0	0	0	0	0
trnaa-agc_73	0	0	0	0	0	0	0
trnaa-agc_74	0	0	0	0	0	0	0
trnaa-agc_75	0	0	0	0	0	0	0
trnaa-agc_76	0	0	0	0	0	0	0
trnaa-agc_77	0	0	0	0	0	0	0
trnaa-agc_78	0	0	0	0	0	0	0
trnaa-agc_79	0	0	0	0	0	0	0
trnaa-agc_8	0	0	0	0	0	0	0
trnaa-agc_80	0	0	0	0	0	0	0
trnaa-agc_81	0	0	0	0	0	0	0
trnaa-agc_82	0	0	0	0	0	0	0
trnaa-agc_83	0	0	0	0	0	0	0
trnaa-agc_84	0	0	0	0	0	0	0
trnaa-agc_85	0	0	0	0	0	0	0
trnaa-agc_9	0	0	0	0	0	0	0
trnaa-cgc	0	0	0	0	0	0	0
trnaa-cgc_1	0	0	0	0	0	0	0
trnaa-cgc_10	0	0	0	0	0	0	0
trnaa-cgc_11	0	0	0	0	0	0	0
trnaa-cgc_12	0	0	0	0	0	0	0
trnaa-cgc_13	0	0	0	0	0	0	0
trnaa-cgc_14	0	0	0	0	0	0	0
trnaa-cgc_15	0	0	0	0	0	0	0
trnaa-cgc_16	0	0	0	0	0	0	0
trnaa-cgc_17	0	0	0	0	0	0	0
trnaa-cgc_18	0	0	0	0	0	0	0
trnaa-cgc_19	0	0	0	0	0	0	0
trnaa-cgc_2	0	0	0	0	0	0	0
trnaa-cgc_20	0	0	0	0	0	0	0
trnaa-cgc_21	0	0	0	0	0	0	0
trnaa-cgc_22	0	0	0	0	0	0	0
trnaa-cgc_23	0	0	0	0	0	0	0
trnaa-cgc_24	0	0	0	0	0	0	0
trnaa-cgc_25	0	0	0	0	0	0	0
trnaa-cgc_26	0	0	0	0	0	0	0
trnaa-cgc_27	0	0	0	0	0	0	0
trnaa-cgc_28	0	0	0	0	0	0	0
trnaa-cgc_29	0	0	0	0	0	0	0
trnaa-cgc_3	0	0	0	0	0	0	0
trnaa-cgc_30	0	0	0	0	0	0	0
trnaa-cgc_31	0	0	0	0	0	0	0
trnaa-cgc_32	0	0	0	0	0	0	0
trnaa-cgc_33	0	0	0	0	0	0	0
trnaa-cgc_34	0	0	0	0	0	0	0
trnaa-cgc_35	0	0	0	0	0	0	0
trnaa-cgc_36	0	0	0	0	0	0	0
trnaa-cgc_37	0	0	0	0	0	0	0
trnaa-cgc_38	0	0	0	0	0	0	0
trnaa-cgc_39	0	0	0	0	0	0	0
trnaa-cgc_4	0	0	0	0	0	0	0
trnaa-cgc_40	0	0	0	0	0	0	0
trnaa-cgc_41	0	0	0	0	0	0	0
trnaa-cgc_42	0	0	0	0	0	0	0
trnaa-cgc_43	0	0	0	0	0	0	0
trnaa-cgc_44	0	0	0	0	0	0	0
trnaa-cgc_45	0	0	0	0	0	0	0
trnaa-cgc_46	0	0	0	0	0	0	0
trnaa-cgc_47	0	0	0	0	0	0	0
trnaa-cgc_48	0	0	0	0	0	0	0
trnaa-cgc_49	0	0	0	0	0	0	0
trnaa-cgc_5	0	0	0	0	0	0	0
trnaa-cgc_50	0	0	0	0	0	0	0
trnaa-cgc_6	0	0	0	0	0	0	0
trnaa-cgc_7	0	0	0	0	0	0	0
trnaa-cgc_8	0	0	0	0	0	0	0
trnaa-cgc_9	0	0	0	0	0	0	0
trnaa-ggc	0	0	0	0	0	0	0
trnaa-ggc_1	4.77701124006244	0	7.69255406121871	0	0	4.1949618269014	4.39634958236022
trnaa-ugc	0	0	0	0	0	0	0
trnaa-ugc_1	0	0	0	0	0	0	0
trnaa-ugc_10	0	0	0	0	0	0	0
trnaa-ugc_100	0	0	0	0	0	0	0
trnaa-ugc_101	0	0	0	0	0	0	0
trnaa-ugc_102	0	0	0	0	0	0	0
trnaa-ugc_103	0	0	0	0	0	0	0
trnaa-ugc_104	0	0	0	0	0	0	0
trnaa-ugc_105	0	0	0	0	0	0	0
trnaa-ugc_106	0	0	0	0	0	0	0
trnaa-ugc_107	0	0	0	0	0	0	0
trnaa-ugc_108	0	0	0	0	0	0	0
trnaa-ugc_109	0	0	0	0	0	0	0
trnaa-ugc_11	0	0	0	0	0	0	0
trnaa-ugc_110	0	0	0	0	0	0	0
trnaa-ugc_111	0	0	0	0	0	0	0
trnaa-ugc_112	0	0	0	0	0	0	0
trnaa-ugc_113	0	0	0	0	0	0	0
trnaa-ugc_114	0	0	0	0	0	0	0
trnaa-ugc_115	0	0	0	0	0	0	0
trnaa-ugc_116	0	0	0	0	0	0	0
trnaa-ugc_117	0	0	0	0	0	0	0
trnaa-ugc_118	0	0	0	0	0	0	0
trnaa-ugc_119	0	0	0	0	0	0	0
trnaa-ugc_12	0	0	0	0	0	0	0
trnaa-ugc_120	0	0	0	0	0	0	0
trnaa-ugc_121	0	0	0	0	0	0	0
trnaa-ugc_122	0	0	0	0	0	0	0
trnaa-ugc_123	0	0	0	0	0	0	0
trnaa-ugc_124	0	0	0	0	0	0	0
trnaa-ugc_125	0	0	0	0	0	0	0
trnaa-ugc_126	0	0	0	0	0	0	0
trnaa-ugc_127	0	0	0	0	0	0	0
trnaa-ugc_128	0	0	0	0	0	0	0
trnaa-ugc_129	0	0	0	0	0	0	0
trnaa-ugc_13	0	0	0	0	0	0	0
trnaa-ugc_130	0	0	0	0	0	0	0
trnaa-ugc_131	0	0	0	0	0	0	0
trnaa-ugc_132	0	0	0	0	0	0	0
trnaa-ugc_133	0	0	0	0	0	0	0
trnaa-ugc_134	0	0	0	0	0	0	0
trnaa-ugc_135	0	0	0	0	0	0	0
trnaa-ugc_136	0	0	0	0	0	0	0
trnaa-ugc_137	0	0	0	0	0	0	0
trnaa-ugc_138	0	0	0	0	0	0	0
trnaa-ugc_139	0	0	0	0	0	0	0
trnaa-ugc_14	0	0	0	0	0	0	0
trnaa-ugc_140	0	0	0	0	0	0	0
trnaa-ugc_141	0	0	0	0	0	0	0
trnaa-ugc_142	0	0	0	0	0	0	0
trnaa-ugc_143	0	0	0	0	0	0	0
trnaa-ugc_144	0	0	0	0	0	0	0
trnaa-ugc_145	0	0	0	0	0	0	0
trnaa-ugc_146	0	0	0	0	0	0	0
trnaa-ugc_147	0	0	0	0	0	0	0
trnaa-ugc_148	0	0	0	0	0	0	0
trnaa-ugc_149	0	0	0	0	0	0	0
trnaa-ugc_15	0	0	0	0	0	0	0
trnaa-ugc_150	0	0	0	0	0	0	0
trnaa-ugc_151	0	0	0	0	0	0	0
trnaa-ugc_152	0	0	0	0	0	0	0
trnaa-ugc_153	0	0	0	0	0	0	0
trnaa-ugc_154	0	0	0	0	0	0	0
trnaa-ugc_155	0	0	0	0	0	0	0
trnaa-ugc_156	0	0	0	0	0	0	0
trnaa-ugc_157	0	0	0	0	0	0	0
trnaa-ugc_158	0	0	0	0	0	0	0
trnaa-ugc_159	0	0	0	0	0	0	0
trnaa-ugc_16	0	0	0	0	0	0	0
trnaa-ugc_160	0	0	0	0	0	0	0
trnaa-ugc_161	0	0	0	0	0	0	0
trnaa-ugc_162	0	0	0	0	0	0	0
trnaa-ugc_163	0	0	0	0	0	0	0
trnaa-ugc_164	0	0	0	0	0	0	0
trnaa-ugc_165	0	0	0	0	0	0	0
trnaa-ugc_166	0	0	0	0	0	0	0
trnaa-ugc_167	0	0	0	0	0	0	0
trnaa-ugc_168	0	0	0	0	0	0	0
trnaa-ugc_169	0	0	0	0	0	0	0
trnaa-ugc_17	0	0	0	0	0	0	0
trnaa-ugc_170	0	0	0	0	0	0	0
trnaa-ugc_171	0	0	0	0	0	0	0
trnaa-ugc_172	0	0	0	0	0	0	0
trnaa-ugc_173	0	0	0	0	0	0	0
trnaa-ugc_174	0	0	0	0	0	0	0
trnaa-ugc_175	0	0	0	0	0	0	0
trnaa-ugc_176	0	0	0	0	0	0	0
trnaa-ugc_177	0	0	0	0	0	0	0
trnaa-ugc_178	0	0	0	0	0	0	0
trnaa-ugc_179	0	0	0	0	0	0	0
trnaa-ugc_18	0	0	0	0	0	0	0
trnaa-ugc_180	0	0	0	0	0	0	0
trnaa-ugc_181	0	0	0	0	0	0	0
trnaa-ugc_182	0	0	0	0	0	0	0
trnaa-ugc_183	0	0	0	0	0	0	0
trnaa-ugc_184	0	0	0	0	0	0	0
trnaa-ugc_185	0	0	0	0	0	0	0
trnaa-ugc_186	0	0	0	0	0	0	0
trnaa-ugc_187	0	0	0	0	0	0	0
trnaa-ugc_188	0	0	0	0	0	0	0
trnaa-ugc_189	0	0	0	0	0	0	0
trnaa-ugc_19	0	0	0	0	0	0	0
trnaa-ugc_190	0	0	0	0	0	0	0
trnaa-ugc_191	0	0	0	0	0	0	0
trnaa-ugc_192	0	0	0	0	0	0	0
trnaa-ugc_193	0	0	0	0	0	0	0
trnaa-ugc_194	0	0	0	0	0	0	0
trnaa-ugc_195	0	0	0	0	0	0	0
trnaa-ugc_196	0	0	0	0	0	0	0
trnaa-ugc_2	0	0	0	0	0	0	0
trnaa-ugc_20	0	0	0	0	0	0	0
trnaa-ugc_21	0	0	0	0	0	0	0
trnaa-ugc_22	0	0	0	0	0	0	0
trnaa-ugc_23	0	0	0	0	0	0	0
trnaa-ugc_24	0	0	0	0	0	0	0
trnaa-ugc_25	0	0	0	0	0	0	0
trnaa-ugc_26	0	0	0	0	0	0	0
trnaa-ugc_27	0	0	0	0	0	0	0
trnaa-ugc_28	0	0	0	0	0	0	0
trnaa-ugc_29	0	0	0	0	0	0	0
trnaa-ugc_3	0	0	0	0	0	0	0
trnaa-ugc_30	0	0	0	0	0	0	0
trnaa-ugc_31	0	0	0	0	0	0	0
trnaa-ugc_32	0	0	0	0	0	0	0
trnaa-ugc_33	0	0	0	0	0	0	0
trnaa-ugc_34	0	0	0	0	0	0	0
trnaa-ugc_35	0	0	0	0	0	0	0
trnaa-ugc_36	0	0	0	0	0	0	0
trnaa-ugc_37	0	0	0	0	0	0	0
trnaa-ugc_38	0	0	0	0	0	0	0
trnaa-ugc_39	0	0	0	0	0	0	0
trnaa-ugc_4	0	0	0	0	0	0	0
trnaa-ugc_40	0	0	0	0	0	0	0
trnaa-ugc_41	0	0	0	0	0	0	0
trnaa-ugc_42	0	0	0	0	0	0	0
trnaa-ugc_43	0	0	0	0	0	0	0
trnaa-ugc_44	0	0	0	0	0	0	0
trnaa-ugc_45	0	0	0	0	0	0	0
trnaa-ugc_46	0	0	0	0	0	0	0
trnaa-ugc_47	0	0	0	0	0	0	0
trnaa-ugc_48	0	0	0	0	0	0	0
trnaa-ugc_49	0	0	0	0	0	0	0
trnaa-ugc_5	0	0	0	0	0	0	0
trnaa-ugc_50	0	0	0	0	0	0	0
trnaa-ugc_51	0	0	0	0	0	0	0
trnaa-ugc_52	0	0	0	0	0	0	0
trnaa-ugc_53	0	0	0	0	0	0	0
trnaa-ugc_54	0	0	0	0	0	0	0
trnaa-ugc_55	0	0	0	0	0	0	0
trnaa-ugc_56	0	0	0	0	0	0	0
trnaa-ugc_57	0	0	0	0	0	0	0
trnaa-ugc_58	0	0	0	0	0	0	0
trnaa-ugc_59	0	0	0	0	0	0	0
trnaa-ugc_6	0	0	0	0	0	0	0
trnaa-ugc_60	0	0	0	0	0	0	0
trnaa-ugc_61	0	0	0	0	0	0	0
trnaa-ugc_62	0	0	0	0	0	0	0
trnaa-ugc_63	0	0	0	0	0	0	0
trnaa-ugc_64	0	0	0	0	0	0	0
trnaa-ugc_65	0	0	0	0	0	0	0
trnaa-ugc_66	0	0	0	0	0	0	0
trnaa-ugc_67	0	0	0	0	0	0	0
trnaa-ugc_68	0	0	0	0	0	0	0
trnaa-ugc_69	0	0	0	0	0	0	0
trnaa-ugc_7	0	0	0	0	0	0	0
trnaa-ugc_70	0	0	0	0	0	0	0
trnaa-ugc_71	0	0	0	0	0	0	0
trnaa-ugc_72	0	0	0	0	0	0	0
trnaa-ugc_73	0	0	0	0	0	0	0
trnaa-ugc_74	0	0	0	0	0	0	0
trnaa-ugc_75	0	0	0	0	0	0	0
trnaa-ugc_76	0	0	0	0	0	0	0
trnaa-ugc_77	0	0	0	0	0	0	0
trnaa-ugc_78	0	0	0	0	0	0	0
trnaa-ugc_79	0	0	0	0	0	0	0
trnaa-ugc_8	0	0	0	0	0	0	0
trnaa-ugc_80	0	0	0	0	0	0	0
trnaa-ugc_81	0	0	0	0	0	0	0
trnaa-ugc_82	0	0	0	0	0	0	0
trnaa-ugc_83	0	0	0	0	0	0	0
trnaa-ugc_84	0	0	0	0	0	0	0
trnaa-ugc_85	0	0	0	0	0	0	0
trnaa-ugc_86	0	0	0	0	0	0	0
trnaa-ugc_87	0	0	0	0	0	0	0
trnaa-ugc_88	0	0	0	0	0	0	0
trnaa-ugc_89	0	0	0	0	0	0	0
trnaa-ugc_9	0	0	0	0	0	0	0
trnaa-ugc_90	0	0	0	0	0	0	0
trnaa-ugc_91	0	0	0	0	0	0	0
trnaa-ugc_92	0	0	0	0	0	0	0
trnaa-ugc_93	0	0	0	0	0	0	0
trnaa-ugc_94	0	0	0	0	0	0	0
trnaa-ugc_95	0	0	0	0	0	0	0
trnaa-ugc_96	0	0	0	0	0	0	0
trnaa-ugc_97	0	0	0	0	0	0	0
trnaa-ugc_98	0	0	0	0	0	0	0
trnaa-ugc_99	0	0	0	0	0	0	0
trnac-aca	0	0	0	0	0	0	0
trnac-aca_1	0	0	0	0	0	0	0
trnac-aca_2	0	0	0	0	0	0	0
trnac-aca_3	0	0	0	0	0	0	0
trnac-aca_4	0	0	0	0	0	0	0
trnac-aca_5	0	0	0	0	0	0	0
trnac-aca_6	0	0	0	0	0	0	0
trnac-aca_7	0	0	0	0	0	0	0
trnac-gca	0	0	0	0	0	0	0
trnac-gca_1	0	0	0	0	0	0	0
trnac-gca_10	0	0	0	0	0	0	0
trnac-gca_11	0	0	0	0	0	0	0
trnac-gca_12	0	0	0	0	0	0	0
trnac-gca_13	0	0	0	0	0	0	0
trnac-gca_14	0	0	0	0	0	0	0
trnac-gca_15	0	0	0	0	0	0	0
trnac-gca_16	0	0	0	0	0	0	0
trnac-gca_17	0	0	0	0	0	0	0
trnac-gca_18	0	0	0	0	0	0	0
trnac-gca_19	0	0	0	0	0	0	0
trnac-gca_2	0	0	0	0	0	0	0
trnac-gca_20	0	0	0	0	0	0	0
trnac-gca_21	0	0	0	0	0	0	0
trnac-gca_22	0	0	0	0	0	0	0
trnac-gca_23	0	0	0	0	0	0	0
trnac-gca_24	0	0	0	0	0	0	0
trnac-gca_25	0	0	0	0	0	0	0
trnac-gca_26	0	0	0	0	0	0	0
trnac-gca_27	0	0	0	0	0	0	0
trnac-gca_28	0	0	0	0	0	0	0
trnac-gca_29	0	0	0	0	0	0	0
trnac-gca_3	0	0	0	0	0	0	0
trnac-gca_30	0	0	0	0	0	0	0
trnac-gca_31	0	0	0	0	0	0	0
trnac-gca_32	0	0	0	0	0	0	0
trnac-gca_33	0	0	0	0	0	0	0
trnac-gca_34	0	0	0	0	0	0	0
trnac-gca_35	0	0	0	0	0	0	0
trnac-gca_36	0	0	0	0	0	0	0
trnac-gca_37	0	0	0	0	0	0	0
trnac-gca_38	0	0	0	0	0	0	0
trnac-gca_39	0	0	0	0	0	0	0
trnac-gca_4	0	0	0	0	0	0	0
trnac-gca_40	0	0	0	0	0	0	0
trnac-gca_41	0	0	0	0	0	0	0
trnac-gca_42	0	0	0	0	0	0	0
trnac-gca_43	0	0	0	0	0	0	0
trnac-gca_44	0	0	0	0	0	0	0
trnac-gca_45	0	0	0	0	0	0	0
trnac-gca_46	0	0	0	0	0	0	0
trnac-gca_47	0	0	0	0	0	0	0
trnac-gca_48	0	0	0	0	0	0	0
trnac-gca_49	0	0	0	0	0	0	0
trnac-gca_5	0	0	0	0	0	0	0
trnac-gca_50	0	0	0	0	0	0	0
trnac-gca_51	0	0	0	0	0	0	0
trnac-gca_52	0	0	0	0	0	0	0
trnac-gca_53	0	0	0	0	0	0	0
trnac-gca_54	0	0	0	0	0	0	0
trnac-gca_55	0	0	0	0	0	0	0
trnac-gca_56	0	0	0	0	0	0	0
trnac-gca_57	0	0	0	0	0	0	0
trnac-gca_58	0	0	0	0	0	0	0
trnac-gca_59	0	0	0	0	0	0	0
trnac-gca_6	0	0	0	0	0	0	0
trnac-gca_60	0	0	0	0	0	0	0
trnac-gca_61	0	0	0	0	0	0	0
trnac-gca_62	0	0	0	0	0	0	0
trnac-gca_63	0	0	0	0	0	0	0
trnac-gca_64	0	0	0	0	0	0	0
trnac-gca_65	0	0	0	0	0	0	0
trnac-gca_66	0	0	0	0	0	0	0
trnac-gca_67	0	0	0	0	0	0	0
trnac-gca_68	0	0	0	0	0	0	0
trnac-gca_69	0	0	0	0	0	0	0
trnac-gca_7	0	0	0	0	0	0	0
trnac-gca_70	0	0	0	0	0	0	0
trnac-gca_71	0	0	0	0	0	0	0
trnac-gca_72	0	0	0	0	0	0	0
trnac-gca_73	0	0	0	0	0	0	0
trnac-gca_74	0	0	0	0	0	0	0
trnac-gca_75	0	0	0	0	0	0	0
trnac-gca_76	0	0	0	0	0	0	0
trnac-gca_77	0	0	0	0	0	0	0
trnac-gca_78	0	0	0	0	0	0	0
trnac-gca_79	0	0	0	0	0	0	0
trnac-gca_8	0	0	0	0	0	0	0
trnac-gca_80	0	0	0	0	0	0	0
trnac-gca_81	0	0	0	0	0	0	0
trnac-gca_82	0	0	0	0	0	0	0
trnac-gca_83	0	0	0	0	0	0	0
trnac-gca_84	0	0	0	0	0	0	0
trnac-gca_85	0	0	0	0	0	0	0
trnac-gca_86	0	0	0	0	0	0	0
trnac-gca_87	0	0	0	0	0	0	0
trnac-gca_88	0	0	0	0	0	0	0
trnac-gca_89	0	0	0	0	0	0	0
trnac-gca_9	0	0	0	0	0	0	0
trnac-gca_90	0	0	0	0	0	0	0
trnac-gca_91	0	0	0	0	0	0	0
trnac-gca_92	0	0	0	0	0	0	0
trnac-gca_93	0	0	0	0	0	0	0
trnac-gca_94	0	0	0	0	0	0	0
trnac-gca_95	0	0	0	0	0	0	0
trnac-gca_96	0	0	0	0	0	0	0
trnad-auc	0	0	0	0	0	0	0
trnad-guc	0	0	0	0	0	0	0
trnad-guc_1	0	0	0	0	0	0	0
trnad-guc_10	0	0	0	0	0	0	0
trnad-guc_100	0	0	0	0	0	0	0
trnad-guc_101	0	0	0	0	0	0	0
trnad-guc_102	0	0	0	0	0	0	0
trnad-guc_103	0	0	0	0	0	0	0
trnad-guc_104	0	0	0	0	0	0	0
trnad-guc_105	0	0	0	0	0	0	0
trnad-guc_106	0	0	0	0	0	0	0
trnad-guc_107	0	0	0	0	0	0	0
trnad-guc_108	0	0	0	0	0	0	0
trnad-guc_109	0	0	0	0	0	0	0
trnad-guc_11	0	0	0	0	0	0	0
trnad-guc_110	0	0	0	0	0	0	0
trnad-guc_111	0	0	0	0	0	0	0
trnad-guc_112	0	0	0	0	0	0	0
trnad-guc_113	0	0	0	0	0	0	0
trnad-guc_114	0	0	0	0	0	0	0
trnad-guc_115	0	0	0	0	0	0	0
trnad-guc_116	0	0	0	0	0	0	0
trnad-guc_117	0	0	0	0	0	0	0
trnad-guc_118	0	0	0	0	0	0	0
trnad-guc_119	0	0	0	0	0	0	0
trnad-guc_12	0	0	0	0	0	0	0
trnad-guc_120	0	0	0	0	0	0	0
trnad-guc_121	0	0	0	0	0	0	0
trnad-guc_122	0	0	0	0	0	0	0
trnad-guc_123	0	0	0	0	0	0	0
trnad-guc_124	0	0	0	0	0	0	0
trnad-guc_125	0	0	0	0	0	0	0
trnad-guc_126	0	0	0	0	0	0	0
trnad-guc_127	0	0	0	0	0	0	0
trnad-guc_128	0	0	0	0	0	0	0
trnad-guc_129	0	0	0	0	0	0	0
trnad-guc_13	0	0	0	0	0	0	0
trnad-guc_130	0	0	0	0	0	0	0
trnad-guc_131	0	0	0	0	0	0	0
trnad-guc_132	0	0	0	0	0	0	0
trnad-guc_133	0	0	0	0	0	0	0
trnad-guc_134	0	0	0	0	0	0	0
trnad-guc_135	0	0	0	0	0	0	0
trnad-guc_136	0	0	0	0	0	0	0
trnad-guc_137	0	0	0	0	0	0	0
trnad-guc_138	0	0	0	0	0	0	0
trnad-guc_139	0	0	0	0	0	0	0
trnad-guc_14	0	0	0	0	0	0	0
trnad-guc_140	0	0	0	0	0	0	0
trnad-guc_141	0	0	0	0	0	0	0
trnad-guc_142	0	0	0	0	0	0	0
trnad-guc_143	0	0	0	0	0	0	0
trnad-guc_144	0	0	0	0	0	0	0
trnad-guc_145	0	0	0	0	0	0	0
trnad-guc_146	0	0	0	0	0	0	0
trnad-guc_147	0	0	0	0	0	0	0
trnad-guc_148	0	0	0	0	0	0	0
trnad-guc_149	0	0	0	0	0	0	0
trnad-guc_15	0	0	0	0	0	0	0
trnad-guc_150	0	0	0	0	0	0	0
trnad-guc_151	0	0	0	0	0	0	0
trnad-guc_152	0	0	0	0	0	0	0
trnad-guc_153	0	0	0	0	0	0	0
trnad-guc_154	0	0	0	0	0	0	0
trnad-guc_155	0	0	0	0	0	0	0
trnad-guc_156	0	0	0	0	0	0	0
trnad-guc_16	0	0	0	0	0	0	0
trnad-guc_17	0	0	0	0	0	0	0
trnad-guc_18	0	0	0	0	0	0	0
trnad-guc_19	0	0	0	0	0	0	0
trnad-guc_2	0	0	0	0	0	0	0
trnad-guc_20	0	0	0	0	0	0	0
trnad-guc_21	0	0	0	0	0	0	0
trnad-guc_22	0	0	0	0	0	0	0
trnad-guc_23	0	0	0	0	0	0	0
trnad-guc_24	0	0	0	0	0	0	0
trnad-guc_25	0	0	0	0	0	0	0
trnad-guc_26	0	0	0	0	0	0	0
trnad-guc_27	0	0	0	0	0	0	0
trnad-guc_28	0	0	0	0	0	0	0
trnad-guc_29	0	0	0	0	0	0	0
trnad-guc_3	0	0	0	0	0	0	0
trnad-guc_30	0	0	0	0	0	0	0
trnad-guc_31	0	0	0	0	0	0	0
trnad-guc_32	0	0	0	0	0	0	0
trnad-guc_33	0	0	0	0	0	0	0
trnad-guc_34	0	0	0	0	0	0	0
trnad-guc_35	0	0	0	0	0	0	0
trnad-guc_36	0	0	0	0	0	0	0
trnad-guc_37	0	0	0	0	0	0	0
trnad-guc_38	0	0	0	0	0	0	0
trnad-guc_39	0	0	0	0	0	0	0
trnad-guc_4	0	0	0	0	0	0	0
trnad-guc_40	0	0	0	0	0	0	0
trnad-guc_41	0	0	0	0	0	0	0
trnad-guc_42	0	0	0	0	0	0	0
trnad-guc_43	0	0	0	0	0	0	0
trnad-guc_44	0	0	0	0	0	0	0
trnad-guc_45	0	0	0	0	0	0	0
trnad-guc_46	0	0	0	0	0	0	0
trnad-guc_47	0	0	0	0	0	0	0
trnad-guc_48	0	0	0	0	0	0	0
trnad-guc_49	0	0	0	0	0	0	0
trnad-guc_5	0	0	0	0	0	0	0
trnad-guc_50	0	0	0	0	0	0	0
trnad-guc_51	0	0	0	0	0	0	0
trnad-guc_52	0	0	0	0	0	0	0
trnad-guc_53	0	0	0	0	0	0	0
trnad-guc_54	0	0	0	0	0	0	0
trnad-guc_55	0	0	0	0	0	0	0
trnad-guc_56	0	0	0	0	0	0	0
trnad-guc_57	0	0	0	0	0	0	0
trnad-guc_58	0	0	0	0	0	0	0
trnad-guc_59	0	0	0	0	0	0	0
trnad-guc_6	0	0	0	0	0	0	0
trnad-guc_60	0	0	0	0	0	0	0
trnad-guc_61	0	0	0	0	0	0	0
trnad-guc_62	0	0	0	0	0	0	0
trnad-guc_63	0	0	0	0	0	0	0
trnad-guc_64	0	0	0	0	0	0	0
trnad-guc_65	0	0	0	0	0	0	0
trnad-guc_66	0	0	0	0	0	0	0
trnad-guc_67	0	0	0	0	0	0	0
trnad-guc_68	0	0	0	0	0	0	0
trnad-guc_69	0	0	0	0	0	0	0
trnad-guc_7	0	0	0	0	0	0	0
trnad-guc_70	0	0	0	0	0	0	0
trnad-guc_71	0	0	0	0	0	0	0
trnad-guc_72	0	0	0	0	0	0	0
trnad-guc_73	0	0	0	0	0	0	0
trnad-guc_74	0	0	0	0	0	0	0
trnad-guc_75	0	0	0	0	0	0	0
trnad-guc_76	0	0	0	0	0	0	0
trnad-guc_77	0	0	0	0	0	0	0
trnad-guc_78	0	0	0	0	0	0	0
trnad-guc_79	0	0	0	0	0	0	0
trnad-guc_8	0	0	0	0	0	0	0
trnad-guc_80	0	0	0	0	0	0	0
trnad-guc_81	0	0	0	0	0	0	0
trnad-guc_82	0	0	0	0	0	0	0
trnad-guc_83	0	0	0	0	0	0	0
trnad-guc_84	0	0	0	0	0	0	0
trnad-guc_85	0	0	0	0	0	0	0
trnad-guc_86	0	0	0	0	0	0	0
trnad-guc_87	0	0	0	0	0	0	0
