gene	zcount_ZF4_10_1	zcount_ZF4_10_2	zcount_ZF4_10_3	zcount_ZF4_20_1	zcount_ZF4_20_2	zcount_ZF4_20_3	zcount_ZF4_25_1	zcount_ZF4_25_2	zcount_ZF4_25_3	zcount_ZF4_5_1	zcount_ZF4_5_2	zcount_ZF4_5_3	zcount_ZF4_wt_1	zcount_ZF4_wt_2	zcount_ZF4_wt_3
trnay-gua_182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_242	0	11.8313006105565	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnay-gua_99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnt1_1	126.462544860205	126.637349467634	110.766831771579	64.1616524423472	107.951865957408	79.3622779670267	119.619602498928	145.582017175236	125.194311936131	134.994819876277	130.444747753603	70.2653849992022	151.058775461509	172.435870724999	167.080888745693
trnV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trove2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpa1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpa1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc4apa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc4apb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc5a_1	0.411283099486772	0.374700626711767	0.312028516089077	0	0.111553830898116	0.186514879486189	0.776796779328581	0.321908315914733	0.0809589542254688	0.223873572952751	0.699220646222702	0.0870443835810622	0.919649412202875	2.48137837994068	1.70436750443508
trpc5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc6a_1	109.68215322143	102.564678617162	90.5650376269779	31.1256223350183	71.5305984494663	42.1421734581802	44.7070306205338	54.0471714910851	45.8392045472581	50.9830644487808	65.851014894518	31.4054517157523	224.490424125617	259.204194461482	216.831553736455
trpc6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpc7a_1	0	0	0	0.44482409328174	0.398653612744429	0	0.308443854668799	0.38346184402246	0.144659216658686	0.200011079711663	0.113580238868452	0	0.182583281234076	0.858151112642651	0.138427311406725
trpc7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm1a_1	0.817782699303744	0.333984897359096	0.6953071631722	0.29586134587958	0.298296496775124	1.24685846060228	0.846252571104073	1.33900249478841	0.505132531487989	0.199547016881706	1.07650876050493	0.387929822417533	13.9352135410555	13.2704806630238	11.1865968823578
trpm1a_2	2.11659221909311	1.25341274850613	1.53085971854461	0.962293607370328	0.696563878305377	0.748694112798177	3.0796638740151	2.96722893623417	1.44435285982744	0.399402930074375	2.77840824259861	0.776460155396085	31.5380115116167	36.1293574088212	26.398688279801
trpm1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm2_1	0	0	0	0	0	0	2.00281496236284	0	0	0	0	2.01983863242633	0	1.23827173971926	1.19846464238037
trpm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm4a_1	0.171585075894481	3.0482998043669	0	3.60045854326867	1.81504644861287	1.51735340193764	28.0865345310177	9.31135583602773	1.75633307755017	0	1.37899772367343	3.30461442136574	2.77096979755245	1.30237051212826	1.26050281210359
trpm4b.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm4b.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpm7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpv1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpv4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpv6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trpv6_1	0.171787178457372	0	0.847144557815458	0.600783227675377	0.605728104169981	3.20707465531905	3.9055022823199	11.6529040939688	0	0	0	1.10283559409536	0	0	0
trrap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trrap_1	39.9553112887282	36.6999935588743	36.806137949157	15.0049753386478	40.1324876993258	19.3221032456479	33.4083447000716	26.6786037998547	32.3280102731911	41.8515522993807	36.4575164279649	25.0847865459573	40.2257638026716	42.5919944466869	42.9008720115337
trub1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trub2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
try	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc1a_1	38.7079168496831	32.2270501705456	25.0801916558247	7.88974294081262	48.8445335560678	11.3166701030989	48.4813473711575	42.553338365293	37.3727184378298	49.2922828089401	41.6693070640535	14.2651217607705	54.4568881244908	60.4827698712481	46.036002748695
tsc1a_2	16.4206824530055	14.8789999946377	14.2440255723626	4.35893821197407	22.6019077567365	7.34800819983366	28.0662150992716	21.2037962693049	22.4782997649021	20.9995354987558	20.2725011263034	4.68117421521269	21.7257263020255	30.1330706753495	25.1918178219292
tsc1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc1b_1	138.442555115407	154.022510060781	130.217024658376	92.4637251235396	204.399791058054	90.5046965670691	128.061526061266	125.034287512571	121.000680474195	162.434383444964	148.192246311261	104.920758872374	148.87870547829	160.58240222071	145.188287036918
tsc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc22d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc22d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc22d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsc22d3_1	66.7058552591969	69.8652010256078	84.1245660971029	105.882527284964	106.360504979566	309.231802107463	665.648002829928	130.209356725388	149.973719231342	89.3516921380902	84.566869586882	85.0975885569383	59.1148300929533	55.0199814808885	48.4102158561864
tsen15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsen2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsen34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsen34_1	185.260598755312	176.662829571264	190.778431384401	188.177763994778	150.180213104924	148.83794473967	187.054104766299	198.051118157727	211.243890468421	158.728593595336	165.49475327927	193.891093429358	411.228481661676	374.519374129037	382.493796449864
tsen54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsfm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsfm_1	59.8254988047259	56.0938947841082	55.6517112078141	47.551115005879	29.0851134866802	32.0634031484647	108.808410136737	86.0822983597965	94.8709127424358	79.537034955072	66.4751466391676	72.5735929259358	265.541226280058	278.187096857229	255.704237334127
tsg101a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsg101b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsga10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshba_1	0	0	0	0	0	0	0	0	0	0	0.747543408879094	1.53548957260981	0.600848042836628	0.941339230704949	0.911077712829974
tshr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshz2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshz3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshz3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tshz3b_1	36.8006144917127	37.1153808932788	30.4898247733616	18.2166057248713	51.2172659788117	18.8494298430794	47.021567078037	37.9186311266809	34.5695204687666	41.9535435492758	35.9914802226178	19.6908852509204	33.9210472313622	41.786278045927	38.3689638411322
tsku	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsn_1	82.2470865297052	77.3338219847996	66.1018912038168	52.203161562836	64.4212568610122	57.9268004857955	101.400087358359	95.8241930499519	97.361942342455	78.1928808226191	80.60725501649	84.6425131602503	136.675729403168	142.487070881359	134.062947959704
tsnax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsnaxip1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsnaxip1_1	2.12752320590854	1.32619569223896	0.828282989925517	0.587406864064946	1.38189716816975	1.32028191083506	1.37467683405173	2.27869072762675	2.00579305401603	1.38664111308739	2.13731413026161	0	4.88243814616728	7.93254464200962	6.71784288216436
tspan1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan1_1	0	0	0	0	0	0	0	0	0	0	0	0	0.988593631865512	0	0
tspan11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan13a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan14_1	171.773430616603	179.832417637226	138.038365947325	34.4077106715521	182.832936643794	61.5036777886432	250.232722663033	203.891985308203	197.447536754688	199.54079870271	214.381896471576	31.2607697690911	225.857587818918	275.185724003871	232.699055492211
tspan15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan15_1	5.39124314337719	13.4425672306712	7.69599516093245	0.372129105274607	3.50179194852354	5.85489801655574	12.3857610123814	9.62384783636135	3.99360755717269	6.02367998820341	5.41605380285165	3.12275959773305	9.16468610085441	10.4096735162002	11.1172751262054
tspan15_2	28.6334669686583	30.9055541093937	27.1274694911292	2.58978824135017	25.3650108147543	12.4734080430077	16.54678976642	28.7040103746019	9.02371322484069	15.4708763591285	18.9878917706001	4.65695870377597	34.6237231957231	44.9657904090705	34.5398900802079
tspan17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan18a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan18b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan2a_1	6.45689576653477	6.84644063150508	3.76501653237905	9.2690536458289	9.22996997499814	8.10193186496765	10.4739893454987	22.9354459205178	12.5039566992803	7.71804645013597	6.83723819021453	4.08116562443784	4.65005700396927	6.84364602544214	6.94414003078305
tspan2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan33a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan33b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan33b_1	0.40178323556559	0	0	0	0	0	0	0	0.514078207960621	0	0	0	0	0	0
tspan34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan36_1	109.679532887793	88.8063148651244	113.58739680951	100.521874735832	111.976655902326	125.681321766676	139.85068241223	113.693344318433	94.5592968247568	51.6722172464769	62.0340457852087	86.8349622818551	209.573213048759	224.924405538817	226.814266089204
tspan37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan3a_1	442.150201251043	421.788490114589	388.118762611592	278.217251070761	366.597796189713	318.862901704301	358.412101080638	379.225483406402	350.463414407496	546.063508878869	536.530634575853	326.536100331024	373.666198808528	429.960346271168	404.259928116814
tspan3a_2	150.293878977087	151.767254672332	145.718960179288	160.950376191088	139.96852094024	162.052894737612	141.379788795501	156.571041955933	118.958951171376	172.772320252926	188.589787085245	175.057160054847	122.466420154577	146.661069589166	157.982087481497
tspan3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan3b_1	1.29578068173029	0.852601129882155	0.354997892194138	7.5527881583869	13.1992518967899	0.848799204769328	0	6.34812944151693	8.47391699558387	1.01881260741578	2.60348780505967	0	0.465019610645525	0.364269475257986	1.41023677563415
tspan4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan4b_1	57.5885859223986	50.8213327512617	49.9526551737717	55.1066966751089	68.1274669136364	74.3714588109414	173.998038144997	82.3912776246586	67.6837682779382	56.7465518631458	86.8746395532854	68.6424731897834	28.475946858449	28.0016639585133	32.8433262189048
tspan5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan9a_1	15.1970253962141	17.5578917438241	7.48060044008941	2.89371195327002	24.9935008005221	2.9268163199251	31.226440544051	20.2057125980367	26.1141619179996	32.3981638498151	26.5994265912803	6.29837225597992	31.8022233383998	46.404748611983	37.4162111837859
tspan9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspan9b_1	140.975259823003	153.56467225663	99.5910627712438	28.8560457064232	185.644567615846	46.790513490067	197.874377391433	158.314371013281	130.707708155505	258.848390757447	109.257335811519	21.4041951630178	222.842107749288	276.554916489736	233.989889833022
tspan9b_2	109.228322828303	113.312114225726	79.2465849677794	20.8175758310625	139.926129322391	34.7454308094556	164.21643887523	116.470336923912	115.223871958622	181.83334860942	91.574067587689	19.0259512560158	174.618872587142	217.307349908901	190.501637281819
tspeara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspearb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspoap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tspy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
