gene	zcount_KL-1	zcount_KL-2	zcount_KL-3	zcount_Kn-1	zcount_Kn-2	zcount_Kn-3
slc25a28_1	238.938438265276	220.370456404616	204.257043711724	192.670598353002	282.673117465168	193.397696157153
slc25a29	0	0	0	0	0	0
slc25a29_1	0	0	0	0	0	0
slc25a32a	0	0	0	0	0	0
slc25a32b	0	0	0	0	0	0
slc25a33	0	0	0	0	0	0
slc25a34	0	0	0	0	0	0
slc25a35	0	0	0	0	0	0
slc25a36a	0	0	0	0	0	0
slc25a36a_1	106.985945409578	96.4402369022025	21.8242184722429	19.9448363907451	87.8099775617185	12.432827456716
slc25a36b	0	0	0	0	0	0
slc25a37	0	0	0	0	0	0
slc25a38a	0	0	0	0	0	0
slc25a38b	0	0	0	0	0	0
slc25a39	0	0	0	0	0	0
slc25a3a	0	0	0	0	0	0
slc25a3b	0	0	0	0	0	0
slc25a4	0	0	0	0	0	0
slc25a4_1	0	48.1628134565107	5.03585026815868	5.7764756680633	346.71649766153	7.99910525845045
slc25a40	0	0	0	0	0	0
slc25a42	0	0	0	0	0	0
slc25a43	0	0	0	0	0	0
slc25a44a	0	0	0	0	0	0
slc25a44b	0	0	0	0	0	0
slc25a45	0	0	0	0	0	0
slc25a46	0	0	0	0	0	0
slc25a47a	0	0	0	0	0	0
slc25a47b	0	0	0	0	0	0
slc25a48	0	0	0	0	0	0
slc25a5	0	0	0	0	0	0
slc25a51a	0	0	0	0	0	0
slc25a51b	0	0	0	0	0	0
slc25a6	0	0	0	0	0	0
slc25a6_1	0	0	0	0	0	1.92768673415397
slc26a1	0	0	0	0	0	0
slc26a10	0	0	0	0	0	0
slc26a10_1	53.5626335403823	44.3734891355483	12.3477472296565	4.36868527643218	72.7675694896207	0
slc26a11	0	0	0	0	0	0
slc26a2	0	0	0	0	0	0
slc26a3.1	0	0	0	0	0	0
slc26a3.2	0	0	0	0	0	0
slc26a4	0	0	0	0	0	0
slc26a5	0	0	0	0	0	0
slc26a6	0	0	0	0	0	0
slc26a6l	0	0	0	0	0	0
slc27a1a	0	0	0	0	0	0
slc27a1a_1	43.8371251140619	93.5830075155199	57.3998673683009	53.1492420196559	71.165334371663	106.24537467214
slc27a1b	0	0	0	0	0	0
slc27a2a	0	0	0	0	0	0
slc27a2b	0	0	0	0	0	0
slc27a4	0	0	0	0	0	0
slc27a4_1	0.237017053314497	0.456007902582554	1.98999926278795	0.758229412830201	0.231498805799724	5.86370832093161
slc27a6	0	0	0	0	0	0
slc28a1	0	0	0	0	0	0
slc28a1_1	8.31539542654679	10.1322996970014	1.79015905776775	3.54684880464725	6.22671012258447	3.11696363338738
slc28a1_2	7.48385588389211	14.3985311483704	0.537047717330326	2.30545172302071	8.12179581206669	4.98714181341982
slc29a1a	0	0	0	0	0	0
slc29a1b	0	0	0	0	0	0
slc29a2	0	0	0	0	0	0
slc29a2_1	5.82633893599182	38.9665615751982	38.8835719086043	74.0224634130889	23.0337440553238	154.333135800744
slc29a3	0	0	0	0	0	0
slc29a4	0	0	0	0	0	0
slc2a10	0	0	0	0	0	0
slc2a11a	0	0	0	0	0	0
slc2a11b	0	0	0	0	0	0
slc2a11b_1	136.00770076108	176.334310731699	16.0772468769516	12.5967731367699	50.1746145150104	9.16139505962887
slc2a11b_2	46.8178028588714	0	0.975392256443027	3.86509661676774	8.85053951952132	0
slc2a11l	0	0	0	0	0	0
slc2a12	0	0	0	0	0	0
slc2a12_1	538.414434708104	326.792644019922	108.737021157082	54.098937977521	439.892345350358	21.999845247957
slc2a13b	0	0	0	0	0	0
slc2a15a	0	0	0	0	0	0
slc2a15b	0	0	0	0	0	0
slc2a1a	0	0	0	0	0	0
slc2a1a_1	0	0.663826120812393	0	0	0	0
slc2a1b	0	0	0	0	0	0
slc2a2	0	0	0	0	0	0
slc2a3a	0	0	0	0	0	0
slc2a3b	0	0	0	0	0	0
slc2a5	0	0	0	0	0	0
slc2a5_1	24.3988143117865	7.04129849576002	0	0	16.6815315943919	5.48742757306435
slc2a6	0	0	0	0	0	0
slc2a8	0	0	0	0	0	0
slc2a9l1	0	0	0	0	0	0
slc2a9l2	0	0	0	0	0	0
slc30a10	0	0	0	0	0	0
slc30a1a	0	0	0	0	0	0
slc30a1b	0	0	0	0	0	0
slc30a2	0	0	0	0	0	0
slc30a4	0	0	0	0	0	0
slc30a5	0	0	0	0	0	0
slc30a6	0	0	0	0	0	0
slc30a7	0	0	0	0	0	0
slc30a7_1	70.640855786826	177.948857036146	383.930983859925	245.900833699098	126.590468109607	460.693116183035
slc30a8	0	0	0	0	0	0
slc30a9	0	0	0	0	0	0
slc31a1	0	0	0	0	0	0
slc31a1_1	18.4951012094591	60.4397359406548	24.5048459030571	30.9755360126699	22.8462755887597	37.212555290562
slc31a2	0	0	0	0	0	0
slc32a1	0	0	0	0	0	0
slc33a1	0	0	0	0	0	0
slc34a1a	0	0	0	0	0	0
slc34a1b	0	0	0	0	0	0
slc34a1b_1	67.7687863445405	37.6937948235413	8.50474072273014	5.54832695339799	63.3676764326789	1.92626513626743
slc34a2a	0	0	0	0	0	0
slc34a2aas	0	0	0	0	0	0
slc34a2b	0	0	0	0	0	0
slc35a1	0	0	0	0	0	0
slc35a2	0	0	0	0	0	0
slc35a3a	0	0	0	0	0	0
slc35a3b	0	0	0	0	0	0
slc35a4	0	0	0	0	0	0
slc35a5	0	0	0	0	0	0
slc35b1	0	0	0	0	0	0
slc35b2	0	0	0	0	0	0
slc35b3	0	0	0	0	0	0
slc35b4	0	0	0	0	0	0
slc35c1	0	0	0	0	0	0
slc35c2	0	0	0	0	0	0
slc35c2_1	10.9801255114631	61.5647622125231	89.1501145029883	17.4626255369808	20.5297293203807	39.0414710168604
slc35d1a	0	0	0	0	0	0
slc35d1b	0	0	0	0	0	0
slc35d2	0	0	0	0	0	0
slc35d3	0	0	0	0	0	0
slc35e1	0	0	0	0	0	0
slc35e2b	0	0	0	0	0	0
slc35e3	0	0	0	0	0	0
slc35e3_1	14.2686736861334	51.5767687284363	17.8722655596054	23.514709638405	35.0523322110007	30.4702729373531
slc35e4	0	0	0	0	0	0
slc35e4_1	0	2.54144531694098	4.09504992832404	2.70451255531792	0	5.74374053826056
slc35f1	0	0	0	0	0	0
slc35f2	0	0	0	0	0	0
slc35f2_1	25.3392776998044	113.172870368216	184.304547107438	197.056931399907	25.0439617183338	324.975438017913
slc35f2l	0	0	0	0	0	0
slc35f2l_1	1.47683565773275	17.0481082603345	1.14457270377114	1.3228519257414	20.4828165151893	0
slc35f3a	0	0	0	0	0	0
slc35f3b	0	0	0	0	0	0
slc35f4	0	0	0	0	0	0
slc35f6	0	0	0	0	0	0
slc35f6_1	333.608833621686	298.085424001248	205.776809604298	149.09261945452	193.735485273223	128.797609703088
slc35g2a	0	0	0	0	0	0
slc35g2b	0	0	0	0	0	0
slc36a1	0	0	0	0	0	0
slc36a4	0	0	0	0	0	0
slc37a1	0	0	0	0	0	0
slc37a2	0	0	0	0	0	0
slc37a3	95.3434482525912	102.723937128604	163.601231636418	158.989673837213	86.6540120292158	179.070081489029
slc37a4a	0	0	0	0	0	0
slc37a4b	0	0	0	0	0	0
slc38a10	0	0	0	0	0	0
slc38a11	0	0	0	0	0	0
slc38a2	0	0	0	0	0	0
slc38a3a	0	0	0	0	0	0
slc38a3a_1	0	0	3.03339819751896	0	0	0
slc38a3b	0	0	0	0	0	0
slc38a4	0	0	0	0	0	0
slc38a5a	0	0	0	0	0	0
slc38a5b	0	0	0	0	0	0
slc38a6	0	0	0	0	0	0
slc38a7	0	0	0	0	0	0
slc38a8a	0	0	0	0	0	0
slc38a8a_1	0	0	0.848502992312996	0	0	0
slc38a8b	0	0	0	0	0	0
slc38a8b_1	0	9.71495096806311	36.5254714186631	29.2379854886568	4.43873797207298	38.6124034097711
slc38a9	0	0	0	0	0	0
slc39a1	0	0	0	0	0	0
slc39a1_1	45.8279000595642	57.991259221436	43.5028562764372	26.5661417683887	26.7363954473675	12.9125061253181
slc39a10	0	0	0	0	0	0
slc39a11	0	0	0	0	0	0
slc39a13	0	0	0	0	0	0
slc39a14	0	0	0	0	0	0
slc39a3	10.0876689264422	11.8953028104331	4.93886275211829	1.87379754025284	4.44965482708352	2.92744805242772
slc39a3_1	0	34.7922984496378	0	0	0	0
slc39a4	0	0	0	0	0	0
slc39a5	0	0	0	0	0	0
slc39a5_1	0	0	0	0.279347678411127	0	1.80026132660181
slc39a6	0	0	0	0	0	0
slc39a7	0	0	0	0	0	0
slc39a8	0	0	0	0	0	0
slc39a9	0	0	0	0	0	0
slc3a1	0	0	0	0	0	0
slc3a1_1	56.9532031357433	88.844482014096	1.86400756760608	5.29353668930827	38.5256047756499	0
slc3a2a	0	0	0	0	0	0
slc3a2a_1	361.568087017691	466.809246395533	91.4551283068847	70.0092400983799	291.102775437557	24.3368514758491
slc3a2b	0	0	0	0	0	0
slc40a1	0	0	0	0	0	0
slc41a1	0	0	0	0	0	0
slc41a1_1	16.9297895224641	7.76716757146109	8.49492500175752	0.166643826995649	4.32470296548935	1.07393925291788
slc41a2a	0	0	0	0	0	0
slc41a2b	0	0	0	0	0	0
slc43a1a	0	0	0	0	0	0
slc43a1a_1	196.96093132758	332.187059510399	358.45714802897	314.103507518877	79.2471274798043	473.976942453362
slc43a1b	0	0	0	0	0	0
slc43a2a	0	0	0	0	0	0
slc43a2b	0	0	0	0	0	0
slc43a2b_1	147.667325656077	404.217314333917	38.2955184591495	43.7740691943209	143.672454733437	8.33485562644138
slc43a3a	0	0	0	0	0	0
slc43a3b	0	0	0	0	0	0
slc44a1a	0	0	0	0	0	0
slc44a1b	0	0	0	0	0	0
slc44a2	0	0	0	0	0	0
slc44a2_1	15.7952759318143	28.3633006337615	9.33577097147279	3.36865853540619	10.9395207191709	5.31072504763212
slc44a4	0	0	0	0	0	0
slc44a5a	0	0	0	0	0	0
slc44a5b	0	0	0	0	0	0
slc44a5b_1	0	0	0	0	0	0
slc45a1	0	0	0	0	0	0
slc45a2	0	0	0	0	0	0
slc45a2_1	0	0	0	1.49038790029088	2.60021581299404	4.49057110277128
slc45a3	0	0	0	0	0	0
slc45a4	0	0	0	0	0	0
slc46a1	0	0	0	0	0	0
slc46a3	0	0	0	0	0	0
slc47a1	0	0	0	0	0	0
slc47a2	0	0	0	0	0	0
slc48a1a	0	0	0	0	0	0
slc48a1b	0	0	0	0	0	0
slc48a1b_1	42.4034565970358	104.243591523436	134.268283852563	222.693362739856	71.903153424103	161.595280944722
slc4a10a	0	0	0	0	0	0
slc4a10b	0	0	0	0	0	0
slc4a11	0	0	0	0	0	0
slc4a11_1	3.94712525811628	8.48747215722426	0.149955346902177	2.52541023945445	0	2.08877690905928
slc4a11_2	6.15791920064177	5.92375059028238	1.19312297752601	0	0	0
slc4a1a	0	0	0	0	0	0
slc4a1ap	0	0	0	0	0	0
slc4a1b	0	0	0	0	0	0
slc4a1b_1	0	9.79356149511418	5.31072473003993	5.76213451287686	0	7.92587313655012
slc4a2a	0	0	0	0	0	0
slc4a2b	0	0	0	0	0	0
slc4a3	0	0	0	0	0	0
slc4a4a	0	0	0	0	0	0
slc4a4b	0	0	0	0	0	0
slc4a4b_1	23.3384298750753	37.6719062572883	6.38689241489005	2.84723408598535	18.6417251911444	4.59653049887248
slc4a5	0	0	0	0	0	0
slc4a7	0	0	0	0	0	0
slc4a8	0	0	0	0	0	0
slc50a1	0	0	0	0	0	0
slc51a	0	0	0	0	0	0
slc52a2	0	0	0	0	0	0
slc52a3	0	0	0	0	0	0
slc5a1	0	0	0	0	0	0
slc5a11	0	0	0	0	0	0
slc5a12	0	0	0	0	0	0
slc5a2	0	0	0	0	0	0
slc5a3a	0	0	0	0	0	0
slc5a3b	0	0	0	0	0	0
slc5a5	0	0	0	0	0	0
slc5a6a	0	0	0	0	0	0
slc5a6b	0	0	0	0	0	0
slc5a6b_1	6.11791164832855	45.6107992113411	40.0062828763694	39.4692027100111	17.1794877613887	55.2291839816376
slc5a7a	0	0	0	0	0	0
slc5a7a_1	0	0	0	0.48188380322542	1.65517142278986	0
slc5a8	0	0	0	0	0	0
slc5a8l	0	0	0	0	0	0
slc5a8l_1	157.77972732169	127.525039005573	27.3640315954262	19.4580538216453	225.193209410775	3.31276215467298
slc5a9	0	0	0	0	0	0
slc6a11a	0	0	0	0	0	0
slc6a11b	0	0	0	0	0	0
slc6a13	0	0	0	0	0	0
slc6a13l	0	0	0	0	0	0
slc6a14	0	0	0	0	0	0
slc6a15	0	0	0	0	0	0
slc6a15_1	0	0	0.894368018924509	1.0336752329124	0	0
slc6a15_2	0	0	0.894368018924509	1.0336752329124	0	0
slc6a16a	0	0	0	0	0	0
slc6a16a_1	4.51953508501818	13.4382517518137	3.36119251388893	1.84013694764688	8.15978691669075	7.08447606956468
slc6a16b	0	0	0	0	0	0
slc6a17	0	0	0	0	0	0
slc6a17_1	0	1.30262653866373	0	0	0	0
slc6a18	0	0	0	0	0	0
slc6a19a.1	0	0	0	0	0	0
slc6a19a.2	0	0	0	0	0	0
slc6a19b	0	0	0	0	0	0
slc6a1a	0	0	0	0	0	0
slc6a1b	0	0	0	0	0	0
slc6a1l	0	0	0	0	0	0
slc6a1l_1	0	0	0	0	0	0
slc6a2	0	0	0	0	0	0
slc6a3	0	0	0	0	0	0
slc6a4a	0	0	0	0	0	0
slc6a4b	0	0	0	0	0	0
slc6a5	0	0	0	0	0	0
slc6a5_1	6.13676914790508	1.84481400483365	2.22942199697563	0.245397894509114	3.18425537039581	0
slc6a6a	0	0	0	0	0	0
slc6a6b	0	0	0	0	0	0
slc6a8	0	0	0	0	0	0
slc6a9	0	0	0	0	0	0
slc7a1	0	0	0	0	0	0
slc7a1_1	2.76322522303363	0	0	0.618778702357267	0.26988916212673	0.725041980864875
slc7a10a	0	0	0	0	0	0
slc7a10b	0	0	0	0	0	0
slc7a11	0	0	0	0	0	0
slc7a14a	0	0	0	0	0	0
slc7a14b	0	0	0	0	0	0
slc7a2	0	0	0	0	0	0
slc7a2_1	32.8693460728595	34.6563089378778	19.6694227396177	2.85154393824214	31.1971847662308	0
slc7a3a	0	0	0	0	0	0
slc7a3b	0	0	0	0	0	0
slc7a4	0	0	0	0	0	0
slc7a5	0	0	0	0	0	0
slc7a5_1	4.07980173738069	0	1.09788736124808	0	2.98861163225054	0
slc7a6	0	0	0	0	0	0
slc7a6os	0	0	0	0	0	0
slc7a7	0	0	0	0	0	0
slc7a7_1	113.555337712615	114.863090023155	10.3871293712777	14.1877673177082	148.27872523391	0.182683978512983
slc7a8a	0	0	0	0	0	0
slc7a8b	0	0	0	0	0	0
slc7a8b_1	5.40429763257811	2.07951486519731	0	0.864430926679383	7.38986415907915	0
slc7a9	0	0	0	0	0	0
slc8a1a	0	0	0	0	0	0
slc8a1b	0	0	0	0	0	0
slc8a1b_1	9.01250029887224	16.9454788490554	16.6683698934375	21.4925275538042	0.200060696370132	16.2771102661102
slc8a2a	0	0	0	0	0	0
slc8a2a_1	19.8002930627998	27.3068099781255	5.88472926231801	2.35430919071297	55.1084513866633	6.43677130930159
slc8a2b	0	0	0	0	0	0
slc8a3	0	0	0	0	0	0
slc8a4a	0	0	0	0	0	0
slc8a4b	0	0	0	0	0	0
slc8b1	0	0	0	0	0	0
slc9a1	0	0	0	0	0	0
slc9a1a	0	0	0	0	0	0
slc9a2	0	0	0	0	0	0
slc9a3.1	0	0	0	0	0	0
slc9a3.2	0	0	0	0	0	0
slc9a3r1a	0	0	0	0	0	0
slc9a3r1a_1	230.106969115112	105.460234697558	94.5893114528036	71.2377781670853	113.211338313169	108.512936009732
slc9a3r1b	17.0502386178808	61.8224152513107	7.83535738920764	7.34253779222923	15.3722527171358	4.9162723974753
slc9a5	0	0	0	0	0	0
slc9a6a	0	0	0	0	0	0
slc9a6a_1	28.4434451410463	50.7677136749476	44.0440402466016	45.2767442533043	16.7356764299004	48.6846603664355
slc9a6b	0	0	0	0	0	0
slc9a6b_1	18.0826465175602	33.4771959034607	3.08492157252222	6.76704158689234	10.3303961812509	0
slc9a6b_2	9.75952572471459	7.82366499528892	3.15158254287684	3.38229787095825	7.14922782616796	0
slc9a7	0	0	0	0	0	0
slc9a8	0	0	0	0	0	0
slco1c1	0	0	0	0	0	0
slco1d1	0	0	0	0	0	0
slco1e1	0	0	0	0	0	0
slco1f1	0	0	0	0	0	0
slco1f2	0	0	0	0	0	0
slco1f3	0	0	0	0	0	0
slco1f4	0	0	0	0	0	0
slco2a1	0	0	0	0	0	0
slco2b1	0	0	0	0	0	0
slco3a1	0	0	0	0	0	0
slco4a1	0	0	0	0	0	0
slco5a1a	0	0	0	0	0	0
slco5a1b	0	0	0	0	0	0
slf1	0	0	0	0	0	0
slf2	0	0	0	0	0	0
slf2_1	18.1758963279091	23.7936359624391	19.3630627997338	12.827998746269	7.13769309266333	19.5261997388528
slf2_2	39.119532810653	37.9771723566125	37.0866079211218	34.443672338084	27.6925796431005	34.1703720279034
slirp	0	0	0	0	0	0
slit1a	0	0	0	0	0	0
slit1a_1	0	0	0	0	0	28.9305516984975
slit1b	0	0	0	0	0	0
slit2	0	0	0	0	0	0
slit2_1	5.1559758545662	3.71993128077888	0	0.41235561852031	5.66542582451045	0
slit3	0	0	0	0	0	0
slit3_1	4.43780710392917	11.8080095099629	7.56174829312043	3.14141226649001	15.7701503560641	3.7516754149937
slit3_2	0	14.9761308488908	6.53552036706498	2.98819634547023	3.80142140890968	1.16712043108965
slitrk1	0	0	0	0	0	0
slitrk2	0	0	0	0	0	0
slitrk3a	0	0	0	0	0	0
slitrk3b	0	0	0	0	0	0
slitrk4	0	0	0	0	0	0
slitrk4_1	0	5.00995229294734	0.0764448272732051	0.984492735370645	0.231215684553332	0
slitrk5b	0	0	0	0	0	0
slitrk6	0	0	0	0	0	0
slka	0	0	0	0	0	0
slkb	0	0	0	0	0	0
slmapa	0	0	0	0	0	0
slmapb	0	0	0	0	0	0
slmapb_1	15.0152492086572	112.606278635096	181.68083385169	311.342200903133	22.4474435702899	296.809503783112
sln	0	0	0	0	0	0
sltm	0	0	0	0	0	0
slu7	0	0	0	0	0	0
slx1b	0	0	0	0	0	0
slx4	0	0	0	0	0	0
slx4_1	8.52646288771804	22.5084317289767	17.8010335809205	12.6867820483797	11.9109040682511	15.1628014072859
slx4ip	0	0	0	0	0	0
smad1	0	0	0	0	0	0
smad1_1	2.04613030521677	20.4705450278426	3.17157143849762	5.23653858050457	21.5837152976064	0
smad1_2	2.04613030521677	20.4705450278426	3.17157143849762	5.23653858050457	21.5837152976064	0
smad2	0	0	0	0	0	0
smad3a	0	0	0	0	0	0
smad3a_1	17.9172556845736	13.7056650274348	3.20664736797543	5.11029712067344	2.74098028428298	4.53137761423802
smad3b	0	0	0	0	0	0
smad4a	0	0	0	0	0	0
smad5	0	0	0	0	0	0
smad6a	0	0	0	0	0	0
smad6a_1	4.58440879437252	13.4402329182226	5.78066587469779	9.91684258359501	14.7123583159562	21.1121555574213
smad6b	0	0	0	0	0	0
smad7	0	0	0	0	0	0
smad9	0	0	0	0	0	0
smap1	0	0	0	0	0	0
smap2	0	0	0	0	0	0
smarca1	0	0	0	0	0	0
smarca2	0	0	0	0	0	0
smarca2_1	157.725853284055	171.085737180147	86.4568542368769	45.9204252149855	116.803753896574	63.863635905616
smarca4a	0	0	0	0	0	0
smarca5	0	0	0	0	0	0
smarcad1a	0	0	0	0	0	0
smarcad1a_1	22.4814775034303	121.476899254694	244.979728026078	250.952700226668	43.6046624872627	227.230528674912
smarcad1a_2	31.0914050579355	94.4820327536505	149.212116817901	145.368942204473	28.8102234290843	267.751911747398
smarcad1b	0	0	0	0	0	0
smarcal1	0	0	0	0	0	0
smarcb1a	0	0	0	0	0	0
smarcb1a_1	214.397101564251	242.013458380155	319.855572137694	367.483012697842	181.587789426691	502.652851328313
smarcb1b	0	0	0	0	0	0
smarcc1a	0	0	0	0	0	0
smarcc1b	0	0	0	0	0	0
smarcc2	0	0	0	0	0	0
smarcc2_1	15.6763433022196	20.7486651443124	6.67787938005322	4.97937370478191	18.6776941918445	4.83428746050036
smarcd1	0	0	0	0	0	0
smarcd2	0	0	0	0	0	0
smarcd3a	0	0	0	0	0	0
smarcd3b	0	0	0	0	0	0
smarce1	0	0	0	0	0	0
smc1a	0	0	0	0	0	0
smc1al	0	0	0	0	0	0
smc1b	0	0	0	0	0	0
smc2	0	0	0	0	0	0
smc2_1	51.182997604411	180.214367884117	218.227553294268	251.21538508172	79.2342033452261	342.774931989732
smc3	0	0	0	0	0	0
smc3_1	110.257933029212	229.100679158248	84.5023055990092	31.9800051082308	166.561925590586	91.4756491800112
smc3_2	380.911129476923	447.519266266494	267.499070797561	152.068636375352	333.424898712984	193.171925800475
smc4	0	0	0	0	0	0
smc5	0	0	0	0	0	0
smc6	0	0	0	0	0	0
smc6_1	7.80404347810104	12.967115372766	12.8296555074718	2.95047120325497	12.819405464719	3.45715758726554
smchd1	0	0	0	0	0	0
smco4	0	0	0	0	0	0
smcr8a	0	0	0	0	0	0
smcr8b	0	0	0	0	0	0
smcr8b_1	17.3921075943425	15.352908770882	13.0827321838027	14.1386541673623	8.59351627589886	10.2774865022415
smdt1b	0	0	0	0	0	0
smek1	0	0	0	0	0	0
smfn	0	0	0	0	0	0
smg1	0	0	0	0	0	0
smg1_1	80.056261126857	101.317131032122	65.6996980033439	63.4810941550899	89.052439257017	74.524628826963
smg5	0	0	0	0	0	0
smg6	0	0	0	0	0	0
smg7	0	0	0	0	0	0
smg8	0	0	0	0	0	0
smg9	0	0	0	0	0	0
smim1	0	0	0	0	0	0
smim12	0	0	0	0	0	0
smim14	0	0	0	0	0	0
smim14_1	140.539766054434	232.952122149088	713.370766822331	571.922766573402	71.8015710967123	726.177365754058
smim15	0	0	0	0	0	0
smim15_1	91.0736438774807	101.837689772458	162.382544504768	198.715056973771	76.7887124599756	224.670682984757
smim19	0	0	0	0	0	0
smim19_1	63.8930586271846	88.1156458300953	49.2990979078057	104.911781463653	61.8532349673265	59.3447214328153
smim20	0	0	0	0	0	0
smim29	0	0	0	0	0	0
smim4	0	0	0	0	0	0
smim4_1	53.1036426458193	67.670056327423	155.003962310708	176.941208226849	101.713756776256	133.392716823612
smim4_2	82.3627197781187	70.5752397501128	63.9219071896725	149.232923647975	62.8688949957892	98.0673289994361
smim7	0	0	0	0	0	0
smim8	0	0	0	0	0	0
smkr1	0	0	0	0	0	0
smn1	0	0	0	0	0	0
smndc1	0	0	0	0	0	0
smndc1_1	157.827004204341	190.164997672725	168.857336737912	227.458415758287	172.448338280529	190.627534295215
smo	0	0	0	0	0	0
smoc1	0	0	0	0	0	0
smoc2	0	0	0	0	0	0
smox	0	0	0	0	0	0
smpd1	0	0	0	0	0	0
smpd2a	0	0	0	0	0	0
smpd2b	0	0	0	0	0	0
smpd3	0	0	0	0	0	0
smpd3_1	0	5.05148166387607	0	0	1.28222774877767	0
smpd4	0	0	0	0	0	0
smpd5	0	0	0	0	0	0
smpd5_1	24.5738932001323	26.208917860023	26.7391628350337	26.1474052805337	23.7408733914667	4.80591632893952
smpdl3a	0	0	0	0	0	0
smpdl3b	0	0	0	0	0	0
smpx	0	0	0	0	0	0
sms	0	0	0	0	0	0
smtla	0	0	0	0	0	0
smtlb	0	0	0	0	0	0
smtna	0	0	0	0	0	0
smtna_1	0	3.52276375193279	4.22340453381018	7.5310624112189	0	10.1970576042409
smtnb	0	0	0	0	0	0
smtnl	0	0	0	0	0	0
smtnl_1	12.0719506632197	4.16872896017633	3.19862108829291	0	4.5349579494349	0
smtnl_2	5.65150151455492	7.24878742142584	5.47501200879334	1.20529574140081	10.1198585828103	0
smtnl1	0	0	0	0	0	0
smu1a	0	0	0	0	0	0
smu1b	0	0	0	0	0	0
smug1	0	0	0	0	0	0
smurf1	0	0	0	0	0	0
smurf2	0	0	0	0	0	0
smx5	0	0	0	0	0	0
smx5_1	1.34108956263399	4.30030547085164	5.19683587901632	2.86014174200769	0.873244148128289	9.7188157837542
smx5_2	120.251030782848	67.0847653452856	118.372372799816	105.539230280084	83.3948161462518	60.6588157537763
smx5_3	8.89949089073591	9.41717469317994	65.2365511346606	93.3813266130806	57.8037439615633	66.7181487810634
smyd1a	0	0	0	0	0	0
smyd1b	0	0	0	0	0	0
smyd2a	0	0	0	0	0	0
smyd2b	0	0	0	0	0	0
smyd3	0	0	0	0	0	0
smyd4	0	0	0	0	0	0
smyd5	0	0	0	0	0	0
smyhc1	0	0	0	0	0	0
smyhc1_1	0	0.189359213784281	1.1441847130241	0.125943190605695	10.4782637438672	0.073785749287532
smyhc2	0	0	0	0	0	0
smyhc2_1	0	0.568463040024045	0.699698363064075	0.882200436230526	28.4740390037246	0
smyhc3	0	0	0	0	0	0
smyhc3_1	1.26131882173212	0	0	0	26.4396004518632	0.509164819644957
snai1a	0	0	0	0	0	0
snai1b	0	0	0	0	0	0
snai2	0	0	0	0	0	0
snai3	0	0	0	0	0	0
snap23.1	0	0	0	0	0	0
snap23.2	0	0	0	0	0	0
snap25a	0	0	0	0	0	0
snap25b	0	0	0	0	0	0
snap29	0	0	0	0	0	0
snap47	0	0	0	0	0	0
snap91	0	0	0	0	0	0
snap91_1	5.75398117935512	14.3914503539976	4.38510920204881	1.98798555920404	14.0500414736753	0.17254693650275
snapc1a	0	0	0	0	0	0
snapc1b	0	0	0	0	0	0
snapc2	0	0	0	0	0	0
snapc3	0	0	0	0	0	0
snapc4	0	0	0	0	0	0
snapc4_1	53.8641201205276	88.7498063732963	78.3865518057212	43.7308676123479	75.8244090490548	69.7971372165759
snapc4_2	21.9037134349734	63.6805671167255	16.9757497238278	6.53996702265111	7.13124988528069	4.74381137498214
snapc5	0	0	0	0	0	0
snapin	0	0	0	0	0	0
sncaip	0	0	0	0	0	0
sncb	0	0	0	0	0	0
sncga	0	0	0	0	0	0
sncga_1	27.7169003269574	28.8483872643188	4.69531546294014	1.74428362575962	43.0482716731647	0
sncgb	0	0	0	0	0	0
snd1	0	0	0	0	0	0
sned1	0	0	0	0	0	0
snf8	0	0	0	0	0	0
snip1	0	0	0	0	0	0
snn	0	0	0	0	0	0
snphb	0	0	0	0	0	0
snphb_1	0	1.32033014929359	0	1.09769276822966	0	0.51448011124259
snphb_2	0	0	0.44604938463647	0.176751861221122	0	0
snrka	0	0	0	0	0	0
snrkb	0	0	0	0	0	0
snrnp200	0	0	0	0	0	0
snrnp200_1	204.71538495568	197.279484412354	131.74648334977	112.068793214379	194.370445415998	135.39252993388
snrnp25	0	0	0	0	0	0
snrnp27	0	0	0	0	0	0
snrnp35	0	0	0	0	0	0
snrnp40	0	0	0	0	0	0
snrnp48	0	0	0	0	0	0
snrnp48_1	41.9203254262556	83.4019375560134	72.9155721548445	35.3550121618283	131.207977790836	41.06942649023
snrnp70	0	0	0	0	0	0
snrpa	0	0	0	0	0	0
snrpa1	0	0	0	0	0	0
snrpb	0	0	0	0	0	0
snrpb2	0	0	0	0	0	0
snrpc	0	0	0	0	0	0
snrpd1	0	0	0	0	0	0
snrpd2	0	0	0	0	0	0
snrpd2_1	408.398614941903	495.689359489978	661.983852395621	953.838020005532	446.414283683987	788.149373090255
snrpd3	0	0	0	0	0	0
snrpd3_1	321.01623083599	548.775003187156	1159.44946212978	1618.25913379849	444.351360956249	1238.56135212508
snrpd3l	0	0	0	0	0	0
snrpe	0	0	0	0	0	0
snrpf	0	0	0	0	0	0
snrpf_1	265.40531950565	438.196248689135	477.155726487585	676.225119932051	355.746503596448	619.489365412111
snrpg	0	0	0	0	0	0
snta1	0	0	0	0	0	0
sntb1	0	0	0	0	0	0
sntb2	0	0	0	0	0	0
sntg1	0	0	0	0	0	0
sntg2	0	0	0	0	0	0
snu13a	0	0	0	0	0	0
snu13b	0	0	0	0	0	0
snupn	0	0	0	0	0	0
