gene	zcount_FAC_hypoxia-1	zcount_FAC_hypoxia-2	zcount_FAC_hypoxia-3	zcount_WT_hypoxia-1	zcount_WT_hypoxia-2	zcount_WT_hypoxia-3	zcount_WT_normoxia-1	zcount_WT_normoxia-2	zcount_WT_normoxia-3
trnat-ugu_50	0	0	0	0	0	0	0	0	0
trnat-ugu_51	0	0	0	0	0	0	0	0	0
trnat-ugu_52	0	0	0	0	0	0	0	0	0
trnat-ugu_53	0	0	0	0	0	0	0	0	0
trnat-ugu_54	0	0	0	0	0	0	0	0	0
trnat-ugu_55	0	0	0	0	0	0	0	0	0
trnat-ugu_56	0	0	0	0	0	0	0	0	0
trnat-ugu_57	0	0	0	0	0	0	0	0	0
trnat-ugu_58	0	0	0	0	0	0	0	0	0
trnat-ugu_59	0	0	0	0	0	0	0	0	0
trnat-ugu_6	0	0	0	0	0	0	0	0	0
trnat-ugu_60	0	0	0	0	0	0	0	0	0
trnat-ugu_61	0	0	0	0	0	0	0	0	0
trnat-ugu_62	0	0	0	0	0	0	0	0	0
trnat-ugu_63	0	0	0	0	0	0	0	0	0
trnat-ugu_64	0	0	0	0	0	0	0	0	0
trnat-ugu_65	0	0	0	0	0	0	0	0	0
trnat-ugu_66	0	0	0	0	0	0	0	0	0
trnat-ugu_67	0	0	0	0	0	0	0	0	0
trnat-ugu_68	0	0	0	0	0	0	0	0	0
trnat-ugu_69	0	0	0	0	0	0	0	0	0
trnat-ugu_7	0	0	0	0	0	0	0	0	0
trnat-ugu_70	0	0	0	0	0	0	0	0	0
trnat-ugu_71	0	0	0	0	0	0	0	0	0
trnat-ugu_72	0	0	0	0	0	0	0	0	0
trnat-ugu_73	0	0	0	0	0	0	0	0	0
trnat-ugu_74	0	0	0	0	0	0	0	0	0
trnat-ugu_75	0	0	0	0	0	0	0	0	0
trnat-ugu_76	0	0	0	0	0	0	0	0	0
trnat-ugu_77	0	0	0	0	0	0	0	0	0
trnat-ugu_78	0	0	0	0	0	0	0	0	0
trnat-ugu_79	0	0	0	0	0	0	0	0	0
trnat-ugu_8	0	0	0	0	0	0	0	0	0
trnat-ugu_80	0	0	0	0	0	0	0	0	0
trnat-ugu_81	0	0	0	0	0	0	0	0	0
trnat-ugu_82	0	0	0	0	0	0	0	0	0
trnat-ugu_83	0	0	0	0	0	0	0	0	0
trnat-ugu_84	0	0	0	0	0	0	0	0	0
trnat-ugu_85	0	0	0	0	0	0	0	0	0
trnat-ugu_86	0	0	0	0	0	0	0	0	0
trnat-ugu_87	0	0	0	0	0	0	0	0	0
trnat-ugu_88	0	0	0	0	0	0	0	0	0
trnat-ugu_89	0	0	0	0	0	0	0	0	0
trnat-ugu_9	0	0	0	0	0	0	0	0	0
trnat-ugu_90	0	0	0	0	0	0	0	0	0
trnat-ugu_91	0	0	0	0	0	0	0	0	0
trnat-ugu_92	0	0	0	0	0	0	0	0	0
trnat-ugu_93	0	0	0	0	0	0	0	0	0
trnat-ugu_94	0	0	0	0	0	0	0	0	0
trnat-ugu_95	0	0	0	0	0	0	0	0	0
trnat-ugu_96	0	0	0	0	0	0	0	0	0
trnat-ugu_97	0	0	0	0	0	0	0	0	0
trnat-ugu_98	0	0	0	0	0	0	0	0	0
trnat-ugu_99	0	0	0	0	0	0	0	0	0
trnau1apa	0	0	0	0	0	0	0	0	0
trnau1apb	0	0	0	0	0	0	0	0	0
trnav-aac	0	0	0	0	0	0	0	0	0
trnav-aac_1	0	0	0	0	0	0	0	0	0
trnav-aac_10	0	0	0	0	0	0	0	0	0
trnav-aac_100	0	0	0	0	0	0	0	0	0
trnav-aac_101	0	0	0	0	0	0	0	0	0
trnav-aac_102	0	0	0	0	0	0	0	0	0
trnav-aac_103	0	0	0	0	0	0	0	0	0
trnav-aac_104	0	0	0	0	0	0	0	0	0
trnav-aac_105	0	0	0	0	0	0	0	0	0
trnav-aac_106	0	0	0	0	0	0	0	0	0
trnav-aac_107	0	0	0	0	0	0	0	0	0
trnav-aac_108	0	0	0	0	0	0	0	0	0
trnav-aac_109	0	0	0	0	0	0	0	0	0
trnav-aac_11	0	0	0	0	0	0	0	0	0
trnav-aac_110	0	0	0	0	0	0	0	0	0
trnav-aac_111	0	0	0	0	0	0	0	0	0
trnav-aac_112	0	0	0	0	0	0	0	0	0
trnav-aac_113	0	0	0	0	0	0	0	0	0
trnav-aac_114	0	0	0	0	0	0	0	0	0
trnav-aac_115	0	0	0	0	0	0	0	0	0
trnav-aac_116	0	0	0	0	0	0	0	0	0
trnav-aac_117	0	0	0	0	0	0	0	0	0
trnav-aac_118	0	0	0	0	0	0	0	0	0
trnav-aac_119	0	0	0	0	0	0	0	0	0
trnav-aac_12	0	0	0	0	0	0	0	0	0
trnav-aac_120	0	0	0	0	0	0	0	0	0
trnav-aac_121	0	0	0	0	0	0	0	0	0
trnav-aac_122	0	0	0	0	0	0	0	0	0
trnav-aac_123	0	0	0	0	0	0	0	0	0
trnav-aac_124	0	0	0	0	0	0	0	0	0
trnav-aac_125	0	0	0	0	0	0	0	0	0
trnav-aac_126	0	0	0	0	0	0	0	0	0
trnav-aac_127	0	0	0	0	0	0	0	0	0
trnav-aac_128	0	0	0	0	0	0	0	0	0
trnav-aac_129	0	0	0	0	0	0	0	0	0
trnav-aac_13	0	0	0	0	0	0	0	0	0
trnav-aac_130	0	0	0	0	0	0	0	0	0
trnav-aac_131	0	0	0	0	0	0	0	0	0
trnav-aac_132	0	0	0	0	0	0	0	0	0
trnav-aac_133	0	0	0	0	0	0	0	0	0
trnav-aac_134	0	0	0	0	0	0	0	0	0
trnav-aac_135	0	0	0	0	0	0	0	0	0
trnav-aac_136	0	0	0	0	0	0	0	0	0
trnav-aac_137	0	0	0	0	0	0	0	0	0
trnav-aac_138	0	0	0	0	0	0	0	0	0
trnav-aac_139	0	0	0	0	0	0	0	0	0
trnav-aac_14	0	0	0	0	0	0	0	0	0
trnav-aac_140	0	0	0	0	0	0	0	0	0
trnav-aac_141	0	0	0	0	0	0	0	0	0
trnav-aac_142	0	0	0	0	0	0	0	0	0
trnav-aac_143	0	0	0	0	0	0	0	0	0
trnav-aac_144	0	0	0	0	0	0	0	0	0
trnav-aac_145	0	0	0	0	0	0	0	0	0
trnav-aac_146	0	0	0	0	0	0	0	0	0
trnav-aac_147	0	0	0	0	0	0	0	0	0
trnav-aac_148	0	0	0	0	0	0	0	0	0
trnav-aac_149	0	0	0	0	0	0	0	0	0
trnav-aac_15	0	0	0	0	0	0	0	0	0
trnav-aac_150	0	0	0	0	0	0	0	0	0
trnav-aac_151	0	0	0	0	0	0	0	0	0
trnav-aac_152	0	0	0	0	0	0	0	0	0
trnav-aac_153	0	0	0	0	0	0	0	0	0
trnav-aac_154	0	0	0	0	0	0	0	0	0
trnav-aac_155	0	0	0	0	0	0	0	0	0
trnav-aac_156	0	0	0	0	0	0	0	0	0
trnav-aac_157	0	0	0	0	0	0	0	0	0
trnav-aac_158	0	0	0	0	0	0	0	0	0
trnav-aac_159	0	0	0	0	0	0	0	0	0
trnav-aac_16	0	0	0	0	0	0	0	0	0
trnav-aac_160	0	0	0	0	0	0	0	0	0
trnav-aac_161	0	0	0	0	0	0	0	0	0
trnav-aac_162	0	0	0	0	0	0	0	0	0
trnav-aac_163	0	0	0	0	0	0	0	0	0
trnav-aac_164	0	0	0	0	0	0	0	0	0
trnav-aac_165	0	0	0	0	0	0	0	0	0
trnav-aac_166	0	0	0	0	0	0	0	0	0
trnav-aac_167	0	0	0	0	0	0	0	0	0
trnav-aac_168	0	0	0	0	0	0	0	0	0
trnav-aac_169	0	0	0	0	0	0	0	0	0
trnav-aac_17	0	0	0	0	0	0	0	0	0
trnav-aac_170	0	0	0	0	0	0	0	0	0
trnav-aac_171	0	0	0	0	0	0	0	0	0
trnav-aac_172	0	0	0	0	0	0	0	0	0
trnav-aac_173	0	0	0	0	0	0	0	0	0
trnav-aac_174	0	0	0	0	0	0	0	0	0
trnav-aac_175	0	0	0	0	0	0	0	0	0
trnav-aac_176	0	0	0	0	0	0	0	0	0
trnav-aac_177	0	0	0	0	0	0	0	0	0
trnav-aac_178	0	0	0	0	0	0	0	0	0
trnav-aac_179	0	0	0	0	0	0	0	0	0
trnav-aac_18	0	0	0	0	0	0	0	0	0
trnav-aac_180	0	0	0	0	0	0	0	0	0
trnav-aac_181	0	0	0	0	0	0	0	0	0
trnav-aac_182	0	0	0	0	0	0	0	0	0
trnav-aac_183	0	0	0	0	0	0	0	0	0
trnav-aac_184	0	0	0	0	0	0	0	0	0
trnav-aac_185	0	0	0	0	0	0	0	0	0
trnav-aac_186	0	0	0	0	0	0	0	0	0
trnav-aac_187	0	0	0	0	0	0	0	0	0
trnav-aac_188	0	0	0	0	0	0	0	0	0
trnav-aac_189	0	0	0	0	0	0	0	0	0
trnav-aac_19	0	0	0	0	0	0	0	0	0
trnav-aac_190	0	0	0	0	0	0	0	0	0
trnav-aac_191	0	0	0	0	0	0	0	0	0
trnav-aac_192	0	0	0	0	0	0	0	0	0
trnav-aac_193	0	0	0	0	0	0	0	0	0
trnav-aac_194	0	0	0	0	0	0	0	0	0
trnav-aac_195	0	0	0	0	0	0	0	0	0
trnav-aac_196	0	0	0	0	0	0	0	0	0
trnav-aac_197	0	0	0	0	0	0	0	0	0
trnav-aac_198	0	0	0	0	0	0	0	0	0
trnav-aac_199	0	0	0	0	0	0	0	0	0
trnav-aac_2	0	0	0	0	0	0	0	0	0
trnav-aac_20	0	0	0	0	0	0	0	0	0
trnav-aac_200	0	0	0	0	0	0	0	0	0
trnav-aac_201	0	0	0	0	0	0	0	0	0
trnav-aac_202	0	0	0	0	0	0	0	0	0
trnav-aac_203	0	0	0	0	0	0	0	0	0
trnav-aac_204	0	0	0	0	0	0	0	0	0
trnav-aac_205	0	0	0	0	0	0	0	0	0
trnav-aac_206	0	0	0	0	0	0	0	0	0
trnav-aac_207	0	0	0	0	0	0	0	0	0
trnav-aac_208	0	0	0	0	0	0	0	0	0
trnav-aac_209	0	0	0	0	0	0	0	0	0
trnav-aac_21	0	0	0	0	0	0	0	0	0
trnav-aac_210	0	0	0	0	0	0	0	0	0
trnav-aac_211	0	0	0	0	0	0	0	0	0
trnav-aac_212	0	0	0	0	0	0	0	0	0
trnav-aac_213	0	0	0	0	0	0	0	0	0
trnav-aac_214	0	0	0	0	0	0	0	0	0
trnav-aac_215	0	0	0	0	0	0	0	0	0
trnav-aac_216	0	0	0	0	0	0	0	0	0
trnav-aac_217	0	0	0	0	0	0	0	0	0
trnav-aac_218	0	0	0	0	0	0	0	0	0
trnav-aac_219	0	0	0	0	0	0	0	0	0
trnav-aac_22	0	0	0	0	0	0	0	0	0
trnav-aac_220	0	0	0	0	0	0	0	0	0
trnav-aac_221	0	0	0	0	0	0	0	0	0
trnav-aac_222	0	0	0	0	0	0	0	0	0
trnav-aac_223	0	0	0	0	0	0	0	0	0
trnav-aac_224	0	0	0	0	0	0	0	0	0
trnav-aac_225	0	0	0	0	0	0	0	0	0
trnav-aac_226	0	0	0	0	0	0	0	0	0
trnav-aac_227	0	0	0	0	0	0	7.26122699135271	0	0
trnav-aac_228	0	0	0	0	0	0	0	0	0
trnav-aac_229	0	0	0	0	0	0	0	0	0
trnav-aac_23	0	0	0	0	0	0	0	0	0
trnav-aac_230	0	0	0	0	0	0	0	0	0
trnav-aac_231	0	0	0	0	0	0	0	0	0
trnav-aac_232	0	0	0	0	0	0	0	0	0
trnav-aac_233	0	0	0	0	0	0	0	0	0
trnav-aac_234	0	0	0	0	0	0	0	0	0
trnav-aac_235	0	0	0	0	0	0	0	0	0
trnav-aac_236	0	0	0	0	0	0	0	0	0
trnav-aac_237	0	0	0	0	0	0	0	0	0
trnav-aac_238	0	0	0	0	0	0	0	0	0
trnav-aac_239	0	0	0	0	0	0	0	0	0
trnav-aac_24	0	0	0	0	0	0	0	0	0
trnav-aac_240	0	0	0	0	0	0	0	0	0
trnav-aac_241	0	0	0	0	0	0	0	0	0
trnav-aac_242	0	0	0	0	0	0	0	0	0
trnav-aac_243	0	0	0	0	0	0	0	0	0
trnav-aac_244	0	0	0	0	0	0	0	0	0
trnav-aac_245	0	0	0	0	0	0	0	0	0
trnav-aac_246	0	0	0	0	0	0	0	0	0
trnav-aac_247	0	0	0	0	0	0	0	0	0
trnav-aac_248	0	0	0	0	0	0	0	0	0
trnav-aac_249	0	0	0	0	0	0	0	0	0
trnav-aac_25	0	0	0	0	0	0	0	0	0
trnav-aac_250	0	0	0	0	0	0	0	0	0
trnav-aac_251	0	0	0	0	0	0	0	0	0
trnav-aac_252	0	0	0	0	0	0	0	0	0
trnav-aac_253	0	0	0	0	0	0	0	0	0
trnav-aac_254	0	0	0	0	0	0	0	0	0
trnav-aac_255	0	0	0	0	0	0	0	0	0
trnav-aac_256	0	0	0	0	0	0	0	0	0
trnav-aac_257	0	0	0	0	0	0	0	0	0
trnav-aac_258	0	0	0	0	0	0	0	0	0
trnav-aac_259	0	0	0	0	0	0	0	0	0
trnav-aac_26	0	0	0	0	0	0	0	0	0
trnav-aac_260	0	0	0	0	0	0	0	0	0
trnav-aac_261	0	0	0	0	0	0	0	0	0
trnav-aac_262	0	0	0	0	0	0	0	0	0
trnav-aac_263	0	0	0	0	0	0	0	0	0
trnav-aac_264	0	0	0	0	0	0	0	0	0
trnav-aac_265	0	0	0	0	0	0	0	0	0
trnav-aac_266	0	0	0	0	3.78327829294416	0	0	0	0
trnav-aac_27	0	0	0	0	0	0	0	0	0
trnav-aac_28	0	0	0	0	0	0	0	0	0
trnav-aac_29	0	0	0	0	0	0	0	0	0
trnav-aac_3	0	0	0	0	0	0	0	0	0
trnav-aac_30	0	0	0	0	0	0	0	0	0
trnav-aac_31	0	0	0	0	0	0	0	0	0
trnav-aac_32	0	0	0	0	0	0	0	0	0
trnav-aac_33	0	0	0	0	0	0	0	0	0
trnav-aac_34	0	0	0	0	0	0	0	0	0
trnav-aac_35	0	0	0	0	0	0	0	0	0
trnav-aac_36	0	0	0	0	0	0	0	0	0
trnav-aac_37	0	0	0	0	0	0	0	0	0
trnav-aac_38	0	0	0	0	0	0	0	0	0
trnav-aac_39	0	0	0	0	0	0	0	0	0
trnav-aac_4	0	0	0	0	0	0	0	0	0
trnav-aac_40	0	0	0	0	0	0	0	0	0
trnav-aac_41	0	0	0	0	0	0	0	0	0
trnav-aac_42	0	0	0	0	0	0	0	0	0
trnav-aac_43	0	0	0	0	0	0	0	0	0
trnav-aac_44	0	0	0	0	0	0	0	0	0
trnav-aac_45	0	0	0	0	0	0	0	0	0
trnav-aac_46	0	0	0	0	0	0	0	0	0
trnav-aac_47	0	0	0	0	0	0	0	0	0
trnav-aac_48	0	0	0	0	0	0	0	0	0
trnav-aac_49	0	0	0	0	0	0	0	0	0
trnav-aac_5	0	0	0	0	0	0	0	0	0
trnav-aac_50	0	0	0	0	0	0	0	0	0
trnav-aac_51	0	0	0	0	0	0	0	0	0
trnav-aac_52	0	0	0	0	0	0	0	0	0
trnav-aac_53	0	0	0	0	0	0	0	0	0
trnav-aac_54	0	0	0	0	0	0	0	0	0
trnav-aac_55	0	0	0	0	0	0	0	0	0
trnav-aac_56	0	0	0	0	0	0	0	0	0
trnav-aac_57	0	0	0	0	0	0	0	0	0
trnav-aac_58	0	0	0	0	0	0	0	0	0
trnav-aac_59	0	0	0	0	0	0	0	0	0
trnav-aac_6	0	0	0	0	0	0	0	0	0
trnav-aac_60	0	0	0	0	0	0	0	0	0
trnav-aac_61	0	0	0	0	0	0	0	0	0
trnav-aac_62	0	0	0	0	0	0	0	0	0
trnav-aac_63	0	0	0	0	0	0	0	0	0
trnav-aac_64	0	0	0	0	0	0	0	0	0
trnav-aac_65	0	0	0	0	0	0	0	0	0
trnav-aac_66	0	0	0	0	0	0	0	0	0
trnav-aac_67	0	0	0	0	0	0	0	0	0
trnav-aac_68	0	0	0	0	0	0	0	0	0
trnav-aac_69	0	0	0	0	0	0	0	0	0
trnav-aac_7	0	0	0	0	0	0	0	0	0
trnav-aac_70	0	0	0	0	0	0	0	0	0
trnav-aac_71	0	0	0	0	0	0	0	0	0
trnav-aac_72	0	0	0	0	0	0	0	0	0
trnav-aac_73	0	0	0	0	0	0	0	0	0
trnav-aac_74	0	0	0	0	0	0	0	0	0
trnav-aac_75	0	0	0	0	0	0	0	0	0
trnav-aac_76	0	0	0	0	0	0	0	0	0
trnav-aac_77	0	0	0	0	0	0	0	0	0
trnav-aac_78	0	0	0	0	0	0	0	0	0
trnav-aac_79	0	0	0	0	0	0	0	0	0
trnav-aac_8	0	0	0	0	0	0	0	0	0
trnav-aac_80	0	0	0	0	0	0	0	0	0
trnav-aac_81	0	0	0	0	0	0	0	0	0
trnav-aac_82	0	0	0	0	0	0	0	0	0
trnav-aac_83	0	0	0	0	0	0	0	0	0
trnav-aac_84	0	0	0	0	0	0	0	0	0
trnav-aac_85	0	0	0	0	0	0	0	0	0
trnav-aac_86	0	0	0	0	0	0	0	0	0
trnav-aac_87	0	0	0	0	0	0	0	0	0
trnav-aac_88	0	0	0	0	0	0	0	0	0
trnav-aac_89	0	0	0	0	0	0	0	0	0
trnav-aac_9	0	0	0	0	0	0	0	0	0
trnav-aac_90	0	0	0	0	0	0	0	0	0
trnav-aac_91	0	0	0	0	0	0	0	0	0
trnav-aac_92	0	0	0	0	0	0	0	0	0
trnav-aac_93	0	0	0	0	0	0	0	0	0
trnav-aac_94	0	0	0	0	0	0	0	0	0
trnav-aac_95	0	0	0	0	0	0	0	0	0
trnav-aac_96	0	0	0	0	0	0	0	0	0
trnav-aac_97	0	0	0	0	0	0	0	0	0
trnav-aac_98	0	0	0	0	0	0	0	0	0
trnav-aac_99	0	0	0	0	0	0	0	0	0
trnav-cac	0	0	0	0	0	0	0	0	0
trnav-cac_1	0	0	0	0	0	0	0	0	0
trnav-cac_10	0	0	0	0	0	0	0	0	0
trnav-cac_100	0	0	0	0	0	0	0	0	0
trnav-cac_101	0	0	0	0	0	0	0	0	0
trnav-cac_102	0	0	0	0	0	0	0	0	0
trnav-cac_103	0	0	0	0	0	0	0	0	0
trnav-cac_104	0	0	0	0	0	0	0	0	0
trnav-cac_105	0	0	0	0	0	0	0	0	0
trnav-cac_106	0	0	0	0	0	0	0	0	0
trnav-cac_107	0	0	0	0	0	0	0	0	0
trnav-cac_108	0	0	0	0	0	0	0	0	0
trnav-cac_109	0	0	0	0	0	0	0	0	0
trnav-cac_11	0	0	0	0	0	0	0	0	0
trnav-cac_110	0	0	0	0	0	0	0	0	0
trnav-cac_111	0	0	0	0	0	0	0	0	0
trnav-cac_112	0	0	0	0	0	0	0	0	0
trnav-cac_113	0	0	0	0	0	0	0	0	0
trnav-cac_114	0	0	0	0	0	0	0	0	0
trnav-cac_115	0	0	0	0	0	0	0	0	0
trnav-cac_116	0	0	0	0	0	0	0	0	0
trnav-cac_117	0	0	0	0	0	0	0	0	0
trnav-cac_118	0	0	0	0	0	0	0	0	0
trnav-cac_119	0	0	0	0	0	0	0	0	0
trnav-cac_12	0	0	0	0	0	0	0	0	0
trnav-cac_120	0	0	0	0	0	0	0	0	0
trnav-cac_121	0	0	0	0	0	0	0	0	0
trnav-cac_122	0	0	0	0	0	0	0	0	0
trnav-cac_123	0	0	0	0	0	0	0	0	0
trnav-cac_124	0	0	0	0	0	0	0	0	0
trnav-cac_125	0	0	0	0	0	0	0	0	0
trnav-cac_126	0	0	0	0	0	0	0	0	0
trnav-cac_127	0	0	0	0	0	0	0	0	0
trnav-cac_128	0	0	0	0	0	0	0	0	0
trnav-cac_129	0	0	0	0	0	0	0	0	0
trnav-cac_13	0	0	0	0	0	0	0	0	0
trnav-cac_130	0	0	0	0	0	0	0	0	0
trnav-cac_131	0	0	0	0	0	0	0	0	0
trnav-cac_132	0	0	0	0	0	0	0	0	0
trnav-cac_133	0	0	0	0	0	0	0	0	0
trnav-cac_134	0	0	0	0	0	0	0	0	0
trnav-cac_135	0	0	0	0	0	0	0	0	0
trnav-cac_136	0	0	0	0	0	0	0	0	0
trnav-cac_137	0	0	0	0	0	0	0	0	0
trnav-cac_138	0	0	0	0	0	0	0	0	0
trnav-cac_139	0	0	0	0	0	0	0	0	0
trnav-cac_14	0	0	0	0	0	0	0	0	0
trnav-cac_140	0	0	0	0	0	0	0	0	0
trnav-cac_141	0	0	0	0	0	0	0	0	0
trnav-cac_142	0	0	0	0	0	0	0	0	0
trnav-cac_143	0	0	0	0	0	0	0	0	0
trnav-cac_144	0	0	0	0	0	0	0	0	0
trnav-cac_145	0	0	0	0	0	0	0	0	0
trnav-cac_146	0	0	0	0	0	0	0	0	0
trnav-cac_147	0	0	0	0	0	0	0	0	0
trnav-cac_148	0	0	0	0	0	0	0	0	0
trnav-cac_149	0	0	0	0	0	0	0	0	0
trnav-cac_15	0	0	0	0	0	0	0	0	0
trnav-cac_150	0	0	0	0	0	0	0	0	0
trnav-cac_151	0	0	0	0	0	0	0	0	0
trnav-cac_152	0	0	0	0	0	0	0	0	0
trnav-cac_153	0	0	0	0	0	0	0	0	0
trnav-cac_154	0	0	0	0	0	0	0	0	0
trnav-cac_155	0	0	0	0	0	0	0	0	0
trnav-cac_156	0	0	0	0	0	0	0	0	0
trnav-cac_157	0	0	0	0	0	0	0	0	0
trnav-cac_158	0	0	0	0	0	0	0	0	0
trnav-cac_159	0	0	0	0	0	0	0	0	0
trnav-cac_16	0	0	0	0	0	0	0	0	0
trnav-cac_160	0	0	0	0	0	0	0	0	0
trnav-cac_161	0	0	0	0	0	0	0	0	0
trnav-cac_162	0	0	0	0	0	0	0	0	0
trnav-cac_163	0	0	0	0	0	0	0	0	0
trnav-cac_164	0	0	0	0	0	0	0	0	0
trnav-cac_165	0	0	0	0	0	0	0	0	0
trnav-cac_166	0	0	0	0	0	0	0	0	0
trnav-cac_167	0	0	0	0	0	0	0	0	0
trnav-cac_168	0	0	0	0	0	0	0	0	0
trnav-cac_169	0	0	0	0	0	0	0	0	0
trnav-cac_17	0	0	0	0	0	0	0	0	0
trnav-cac_170	0	0	0	0	0	0	0	0	0
trnav-cac_171	0	0	0	0	0	0	0	0	0
trnav-cac_172	0	0	0	0	0	0	0	0	0
trnav-cac_173	0	0	0	0	0	0	0	0	0
trnav-cac_174	0	0	0	0	0	0	0	0	0
trnav-cac_175	0	0	0	0	0	0	0	0	0
trnav-cac_176	0	0	0	0	0	0	0	0	0
trnav-cac_177	0	0	0	0	0	0	0	0	0
trnav-cac_178	0	0	0	0	0	0	0	0	0
trnav-cac_179	0	0	0	0	0	0	0	0	0
trnav-cac_18	0	0	0	0	0	0	0	0	0
trnav-cac_180	0	0	0	0	0	0	0	0	0
trnav-cac_181	0	0	0	0	0	0	0	0	0
trnav-cac_182	0	0	0	0	0	0	0	0	0
trnav-cac_183	0	0	0	0	0	0	0	0	0
trnav-cac_184	0	0	0	0	0	0	0	0	0
trnav-cac_185	0	0	0	0	0	0	0	0	0
trnav-cac_186	0	0	0	0	0	0	0	0	0
trnav-cac_187	0	0	0	0	0	0	0	0	0
trnav-cac_188	0	0	0	0	0	0	0	0	0
trnav-cac_189	0	0	0	0	0	0	0	0	0
trnav-cac_19	0	0	0	0	0	0	0	0	0
trnav-cac_190	0	0	0	0	0	0	0	0	0
trnav-cac_191	0	0	0	0	0	0	0	0	0
trnav-cac_192	0	0	0	0	0	0	0	0	0
trnav-cac_193	0	0	0	0	0	0	0	0	0
trnav-cac_194	0	0	0	0	0	0	0	0	0
trnav-cac_195	0	0	0	0	0	0	0	0	0
trnav-cac_196	0	0	0	0	0	0	0	0	0
trnav-cac_197	0	0	0	0	0	0	0	0	0
trnav-cac_198	0	0	0	0	0	0	0	0	0
trnav-cac_199	0	0	0	0	0	0	0	0	0
trnav-cac_2	0	0	0	0	0	0	0	0	0
trnav-cac_20	0	0	0	0	0	0	0	0	0
trnav-cac_200	0	0	0	0	0	0	0	0	0
trnav-cac_201	0	0	0	0	0	0	0	0	0
trnav-cac_202	0	0	0	0	0	0	0	0	0
trnav-cac_203	0	0	0	0	0	0	0	0	0
trnav-cac_204	0	0	0	0	0	0	0	0	0
trnav-cac_205	0	0	0	0	0	0	0	0	0
trnav-cac_206	0	0	0	0	0	0	0	0	0
trnav-cac_207	0	0	0	0	0	0	0	0	0
trnav-cac_208	0	0	0	0	0	0	0	0	0
trnav-cac_209	0	0	0	0	0	0	0	0	0
trnav-cac_21	0	0	0	0	0	0	0	0	0
trnav-cac_210	0	0	0	0	0	0	0	0	0
trnav-cac_211	0	0	0	0	0	0	0	0	0
trnav-cac_212	0	0	0	0	0	0	0	0	0
trnav-cac_213	0	0	0	0	0	0	0	0	0
trnav-cac_214	0	0	0	0	0	0	0	0	0
trnav-cac_215	0	0	0	0	0	0	0	0	0
trnav-cac_216	0	0	0	0	0	0	0	0	0
trnav-cac_217	0	0	0	0	0	0	0	0	0
trnav-cac_218	0	0	0	0	0	0	0	0	0
trnav-cac_219	0	0	0	0	0	0	0	0	0
trnav-cac_22	0	0	0	0	0	0	0	0	0
trnav-cac_220	0	0	0	0	0	0	0	0	0
trnav-cac_221	0	0	0	0	0	0	0	0	0
trnav-cac_222	0	0	0	0	0	0	0	0	0
trnav-cac_223	0	0	0	0	0	0	0	0	0
trnav-cac_224	0	0	0	0	0	0	0	0	0
trnav-cac_225	0	0	0	0	0	0	0	0	0
trnav-cac_226	0	0	0	0	0	0	0	0	0
trnav-cac_227	0	0	0	0	0	0	0	0	0
trnav-cac_228	0	0	0	0	0	0	0	0	0
trnav-cac_229	0	0	0	0	0	0	0	0	0
trnav-cac_23	0	0	0	0	0	0	0	0	0
trnav-cac_230	0	0	0	0	0	0	0	0	0
trnav-cac_231	0	0	0	0	0	0	0	0	0
trnav-cac_232	0	0	0	0	0	0	0	0	0
trnav-cac_233	0	0	0	0	0	0	0	0	0
trnav-cac_234	0	0	0	0	0	0	0	0	0
trnav-cac_235	0	0	0	0	0	0	0	0	0
trnav-cac_236	0	0	0	0	0	0	0	0	0
trnav-cac_237	0	0	0	0	0	0	3.63061349567635	0	0
trnav-cac_238	0	0	4.73958868563394	0	0	0	0	5.33999010879979	0
trnav-cac_239	0	0	0	0	0	0	0	0	0
trnav-cac_24	0	0	0	0	0	0	0	0	0
trnav-cac_240	0	0	4.73958868563394	0	0	0	0	5.33999010879979	0
trnav-cac_241	0	0	0	0	0	0	0	0	0
trnav-cac_242	0	0	0	0	0	0	0	0	0
trnav-cac_243	0	0	0	0	0	0	0	0	0
trnav-cac_244	0	0	0	0	0	0	0	0	0
trnav-cac_245	0	0	0	0	0	0	0	0	0
trnav-cac_246	0	0	0	0	0	0	0	0	0
trnav-cac_247	0	0	0	0	0	0	0	0	0
trnav-cac_248	0	0	0	0	0	0	0	0	0
trnav-cac_249	0	0	0	0	0	0	0	0	0
trnav-cac_25	0	0	0	0	0	0	0	0	0
trnav-cac_250	0	0	0	0	0	0	0	0	0
trnav-cac_251	0	0	0	0	0	0	0	0	0
trnav-cac_252	0	0	0	0	0	0	0	0	0
trnav-cac_26	0	0	0	0	0	0	0	0	0
trnav-cac_27	0	0	0	0	0	0	0	0	0
trnav-cac_28	0	0	0	0	0	0	0	0	0
trnav-cac_29	0	0	0	0	0	0	0	0	0
trnav-cac_3	0	0	0	0	0	0	0	0	0
trnav-cac_30	0	0	0	0	0	0	0	0	0
trnav-cac_31	0	0	0	0	0	0	0	0	0
trnav-cac_32	0	0	0	0	0	0	0	0	0
trnav-cac_33	0	0	0	0	0	0	0	0	0
trnav-cac_34	0	0	0	0	0	0	0	0	0
trnav-cac_35	0	0	0	0	0	0	0	0	0
trnav-cac_36	0	0	0	0	0	0	0	0	0
trnav-cac_37	0	0	0	0	0	0	0	0	0
trnav-cac_38	0	0	0	0	0	0	0	0	0
trnav-cac_39	0	0	0	0	0	0	0	0	0
