gene	zcount_L-brain-1_S70	zcount_L-brain-2_S71	zcount_L-brain-3_S72	zcount_L-ovary-1_S64	zcount_L-ovary-2_S65	zcount_L-ovary-3_S66	zcount_N-brain-1_S67	zcount_N-brain-2_S68	zcount_N-brain-3_S69	zcount_N-ovary-1_S61	zcount_N-ovary-2_S62	zcount_N-ovary-3_S63
wu:fe17e08	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi04e12	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi09b08	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi09b08_1	7542.89361619992	73.0708032430907	3255.24542374074	13570.3340146136	17487.4694160656	14782.8672579701	9.59146747700212	1825.9068941571	173.244747992905	11132.6855750602	15484.7372143463	13288.3755369992
wu:fi15d04	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi34b01	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi36c02	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi37e09	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi42e03	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi42h12	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi46h04	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi75a02	0	0	0	0	0	0	0	0	0	0	0	0
wu:fi75a02_1	32.9753918784412	41.5616079411895	53.8147095223757	145.31152908341	108.336429475461	107.633351136446	39.8002568015819	47.8519188277598	7.99518454891595	176.332665971648	138.501730543707	115.906832526517
wu:fj11g02	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj13e08	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj16a03	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj19g03	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj20b03	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj29h11	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj30f06	2.18629712957201	44.5176075291923	8.05879108054094	2.24881059782494	8.89915152613975	2.07224570055685	7.04644351187958	14.9408445952308	29.7744167764275	3.24607319922416	5.9896496995069	5.43683927577013
wu:fj36a11	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj39h09	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj49a02	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj58g06	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj58g06_1	124.68209044422	30.1698107975733	64.2195190011297	111.7622343513	77.8401144348602	125.691252164539	82.2962475771422	63.1155353933566	398.270488867607	78.2722894086705	58.1821003187916	85.7478035329699
wu:fj64h06	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj66e11	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj77h11	0	0	0	0	0	0	0	0	0	0	0	0
wu:fj81e10	0	0	0	0	0	0	0	0	0	0	0	0
wu:fk65c09	0	0	0	0	0	0	0	0	0	0	0	0
wu:fk95d07	0	0	0	0	0	0	0	0	0	0	0	0
wu:fl23c11	0	0	0	0	0	0	0	0	0	0	0	0
wu:fu71h07	0	0	0	0	0	0	0	0	0	0	0	0
wu:fy63c09	106.853340448414	57.344118425174	124.987811308796	298.325309345247	216.643460936561	354.445662025221	46.5460810193243	90.4874702853613	51.9554155883088	249.490981552012	187.803875804919	298.566765818098
wwc1	0	0	0	0	0	0	0	0	0	0	0	0
wwc3	0	0	0	0	0	0	0	0	0	0	0	0
wwc3_1	16.1802646184429	26.2966756417581	20.9569163595186	18.78447532639	25.1087946958863	21.7876841522193	33.3119413611526	42.0432069403368	43.2589741982222	43.4390436633959	34.5062537453855	22.6677138756097
wwox	0	0	0	0	0	0	0	0	0	0	0	0
wwp2	0	0	0	0	0	0	0	0	0	0	0	0
wwtr1	0	0	0	0	0	0	0	0	0	0	0	0
xab2	0	0	0	0	0	0	0	0	0	0	0	0
xaf1	0	0	0	0	0	0	0	0	0	0	0	0
xbp1	0	0	0	0	0	0	0	0	0	0	0	0
xcl32a.1	0	0	0	0	0	0	0	0	0	0	0	0
xcr1a.1	0	0	0	0	0	0	0	0	0	0	0	0
xcr1b.1	0	0	0	0	0	0	0	0	0	0	0	0
xcr1b.2	0	0	0	0	0	0	0	0	0	0	0	0
xcr1b.3	0	0	0	0	0	0	0	0	0	0	0	0
xdh	0	0	0	0	0	0	0	0	0	0	0	0
xgb	0	0	0	0	0	0	0	0	0	0	0	0
xiap	0	0	0	0	0	0	0	0	0	0	0	0
xiap_1	85.3483913332987	123.802487471563	134.190088619158	188.9095274361	115.680691559327	154.457095800279	87.6334107719934	119.689567294313	129.448312592843	217.310760841084	151.121521171068	89.3368277280793
xirp1	0	0	0	0	0	0	0	0	0	0	0	0
xirp2a	0	0	0	0	0	0	0	0	0	0	0	0
xirp2b	0	0	0	0	0	0	0	0	0	0	0	0
xk	0	0	0	0	0	0	0	0	0	0	0	0
xkr5	0	0	0	0	0	0	0	0	0	0	0	0
xkr6a	0	0	0	0	0	0	0	0	0	0	0	0
xkr6a_1	0.610036706670852	0	1.03384973090684	0	0.662161791367481	0.0876080663678357	0.218461166629701	0.277926957212196	0.196403706343892	0.223640301466305	0.101289461621946	1.03199107895643
xkr6b	0	0	0	0	0	0	0	0	0	0	0	0
xkr7	0	0	0	0	0	0	0	0	0	0	0	0
xkr8.1	0	0	0	0	0	0	0	0	0	0	0	0
xkr8.2	0	0	0	0	0	0	0	0	0	0	0	0
xkr8.3	0	0	0	0	0	0	0	0	0	0	0	0
xkr9	0	0	0	0	0	0	0	0	0	0	0	0
xkr9_1	0	1.67318901804724	0.421259011018833	0	1.07923468189618	0	1.06818697823398	0.452983568619736	31.6910515465593	0.182251809722894	0.165088202487856	0.504602007396317
xkrx	0	0	0	0	0	0	0	0	0	0	0	0
xpa	0	0	0	0	0	0	0	0	0	0	0	0
xpc	0	0	0	0	0	0	0	0	0	0	0	0
xpnpep1	0	0	0	0	0	0	0	0	0	0	0	0
xpnpep2	0	0	0	0	0	0	0	0	0	0	0	0
xpnpep3	0	0	0	0	0	0	0	0	0	0	0	0
xpo1a	0	0	0	0	0	0	0	0	0	0	0	0
xpo1b	0	0	0	0	0	0	0	0	0	0	0	0
xpo4	0	0	0	0	0	0	0	0	0	0	0	0
xpo4_1	135.289217824512	33.6574244982403	60.9859811749789	186.313909575904	170.35847223272	143.094758306844	37.0740540445124	62.4627152168007	37.5346649460597	207.601669264301	175.661994087742	177.343430708325
xpo5	0	0	0	0	0	0	0	0	0	0	0	0
xpo6	0	0	0	0	0	0	0	0	0	0	0	0
xpo6_1	104.334310333221	76.2592467412581	109.642153210113	167.803666207372	183.675569744926	216.323844162955	88.5493441703916	80.2996917430073	58.9084118456535	274.467117307624	219.93841946895	238.533365321493
xpo7	0	0	0	0	0	0	0	0	0	0	0	0
xpo7_1	66.826791018708	154.480477774702	127.918399547998	135.749038945068	132.005856392613	129.996082932148	145.609610802201	136.009158032205	82.0331221823889	137.838042985332	150.203340861575	139.287788254938
xpo7_2	131.086371848609	185.742262464939	128.834243886034	107.767403185881	135.278585973487	100.3558149136	138.474713480645	187.157632540242	136.024792528809	117.506048314475	136.539195566992	93.8551857555162
xpot	0	0	0	0	0	0	0	0	0	0	0	0
xpr1a	0	0	0	0	0	0	0	0	0	0	0	0
xpr1b	0	0	0	0	0	0	0	0	0	0	0	0
xrcc1	0	0	0	0	0	0	0	0	0	0	0	0
xrcc2	0	0	0	0	0	0	0	0	0	0	0	0
xrcc3	0	0	0	0	0	0	0	0	0	0	0	0
xrcc3_1	75.977670498835	18.6693301561437	32.0480428519173	92.455199632555	87.0310187643825	105.298292151046	22.7539929685117	36.7589824815326	30.197810065347	119.794781784433	86.073646718798	77.6301027961723
xrcc4	0	0	0	0	0	0	0	0	0	0	0	0
xrcc5	0	0	0	0	0	0	0	0	0	0	0	0
xrcc6	0	0	0	0	0	0	0	0	0	0	0	0
xrcc6_1	237.629933803555	131.936451048646	213.503811479739	414.400747443388	496.995585132117	428.584022821329	160.082384874428	170.818635912959	150.840433015796	456.40003443349	436.829401849656	418.966595706354
xrcc6_2	205.77668016431	97.9784342987293	131.44415593548	232.472681423162	320.665667273697	243.055446791884	119.682008696835	90.2067574920745	121.403054737239	359.929491664781	258.397417919508	280.8701289311
xrcc6bp1	0	0	0	0	0	0	0	0	0	0	0	0
xrn1	0	0	0	0	0	0	0	0	0	0	0	0
xrn2	0	0	0	0	0	0	0	0	0	0	0	0
xrra1	0	0	0	0	0	0	0	0	0	0	0	0
xxylt1	0	0	0	0	0	0	0	0	0	0	0	0
xylb	0	0	0	0	0	0	0	0	0	0	0	0
xylt1	0	0	0	0	0	0	0	0	0	0	0	0
xylt2	0	0	0	0	0	0	0	0	0	0	0	0
yaf2	0	0	0	0	0	0	0	0	0	0	0	0
yap1	0	0	0	0	0	0	0	0	0	0	0	0
yap1_1	32.0838132940034	142.376879873174	91.8308300944744	42.3290190007344	42.1127450479619	44.6936518614044	107.746754715931	155.265893943532	240.103705431435	66.7165097915141	51.7324680844477	39.25947021311
yars	0	0	0	0	0	0	0	0	0	0	0	0
yars_1	279.84593243418	331.40179626442	288.485040567406	431.907939477591	438.929145121987	437.442325519002	245.220107659225	295.257097085161	282.828084857593	490.03462521902	458.845529874153	496.238512283348
yars2	0	0	0	0	0	0	0	0	0	0	0	0
ybey	0	0	0	0	0	0	0	0	0	0	0	0
ybx1	0	0	0	0	0	0	0	0	0	0	0	0
ydjc	0	0	0	0	0	0	0	0	0	0	0	0
yeats2	0	0	0	0	0	0	0	0	0	0	0	0
yeats4	0	0	0	0	0	0	0	0	0	0	0	0
yes1	0	0	0	0	0	0	0	0	0	0	0	0
yif1a	0	0	0	0	0	0	0	0	0	0	0	0
yif1b	0	0	0	0	0	0	0	0	0	0	0	0
yipf1	0	0	0	0	0	0	0	0	0	0	0	0
yipf2	0	0	0	0	0	0	0	0	0	0	0	0
yipf3	0	0	0	0	0	0	0	0	0	0	0	0
yipf4	0	0	0	0	0	0	0	0	0	0	0	0
yipf4_1	387.517939209805	535.074734538914	450.63910673013	436.572358435775	613.672353963592	475.988094451354	452.680692283284	494.81100156939	510.456977261881	528.188946375603	564.667444116841	627.933441204076
yipf5	0	0	0	0	0	0	0	0	0	0	0	0
yipf6	0	0	0	0	0	0	0	0	0	0	0	0
yipf6_1	146.972865633228	180.247793164449	195.705604405603	147.930069624357	164.485463623265	165.840248024096	176.858864269511	165.111186248536	115.798042800346	194.270836964094	179.916212441137	105.012300798501
yjefn3	0	0	0	0	0	0	0	0	0	0	0	0
ykt6	0	0	0	0	0	0	0	0	0	0	0	0
ylpm1	0	0	0	0	0	0	0	0	0	0	0	0
yme1l1a	0	0	0	0	0	0	0	0	0	0	0	0
yme1l1b	0	0	0	0	0	0	0	0	0	0	0	0
yod1	0	0	0	0	0	0	0	0	0	0	0	0
ypel1	0	0	0	0	0	0	0	0	0	0	0	0
ypel1_1	9.73944218691835	138.857289651979	176.405313725136	22.4085165855689	24.8139807753479	23.1949820867591	190.376096892012	198.194835007737	51.4769462362026	31.9856663979011	25.0653675340575	27.8720460619204
ypel2a	0	0	0	0	0	0	0	0	0	0	0	0
ypel2b	0	0	0	0	0	0	0	0	0	0	0	0
ypel2b_1	15.2734558385831	512.410658213519	374.189994499971	0.0329422823923639	0.264199342605562	0.262163951202086	413.815579848768	562.469449944759	202.825949315898	0.401541279321907	0.333415531609766	0.123527830292965
ypel3	0	0	0	0	0	0	0	0	0	0	0	0
ypel5	0	0	0	0	0	0	0	0	0	0	0	0
yrdc	0	0	0	0	0	0	0	0	0	0	0	0
yrk	0	0	0	0	0	0	0	0	0	0	0	0
ythdc1	0	0	0	0	0	0	0	0	0	0	0	0
ythdc1_1	21.9318825655251	409.809705711361	223.706216923752	112.523974210278	157.158255044774	111.584313739065	322.63564327032	276.126318900215	102.66364463841	94.781636750918	109.517960815909	116.293602706543
ythdc2	0	0	0	0	0	0	0	0	0	0	0	0
ythdf1	0	0	0	0	0	0	0	0	0	0	0	0
ythdf1_1	29.1204789499516	144.013162385832	185.823337198127	133.19651699332	156.753359196782	152.601244415857	174.941373463207	196.568425577721	36.7364658444656	129.414512216784	134.988516919538	148.994628767679
ythdf2	0	0	0	0	0	0	0	0	0	0	0	0
ythdf3	0	0	0	0	0	0	0	0	0	0	0	0
ythdf3_1	91.0160579452756	102.109000240896	107.182567625491	173.676440701444	157.477729750471	163.822194355311	111.654994215216	139.496064217128	65.9692644440805	189.84747177416	201.805354425365	201.188340828033
ywhaba	0	0	0	0	0	0	0	0	0	0	0	0
ywhabb	0	0	0	0	0	0	0	0	0	0	0	0
ywhabl	0	0	0	0	0	0	0	0	0	0	0	0
ywhae1	0	0	0	0	0	0	0	0	0	0	0	0
ywhae1_1	806.968629864723	1634.6368634609	1358.84044566543	891.529048497957	1329.5589446817	526.765159406081	1573.18388975679	1533.71830922387	1354.00429511178	911.270747827936	671.732304976073	981.898314791593
ywhae1_2	828.692901768822	1691.15356352736	1435.26029498229	948.107831524425	1365.63076726294	1108.97928296017	1610.02187658991	1604.97939433222	1387.34968485569	930.643000120195	1013.91568917235	1064.1403440713
ywhae2	0	0	0	0	0	0	0	0	0	0	0	0
ywhag1	0	0	0	0	0	0	0	0	0	0	0	0
ywhag2	0	0	0	0	0	0	0	0	0	0	0	0
ywhag2_1	157.712658335514	2767.88361206768	2517.72186706657	0.688549172437894	0.828331670569966	0.219186721178844	3382.43756553096	3063.69346824267	1938.25889028574	0.419644444006165	0.380124329356884	0.387290948642584
ywhah	0	0	0	0	0	0	0	0	0	0	0	0
ywhaqa	0	0	0	0	0	0	0	0	0	0	0	0
ywhaqb	0	0	0	0	0	0	0	0	0	0	0	0
ywhaz	0	0	0	0	0	0	0	0	0	0	0	0
yy1a	0	0	0	0	0	0	0	0	0	0	0	0
yy1b	0	0	0	0	0	0	0	0	0	0	0	0
zak	0	0	0	0	0	0	0	0	0	0	0	0
zap70	0	0	0	0	0	0	0	0	0	0	0	0
zar1	0	0	0	0	0	0	0	0	0	0	0	0
zar1l	0	0	0	0	0	0	0	0	0	0	0	0
zar1l_1	4189.28768264063	30.4466281963259	1164.80728125482	5190.74615901682	7144.56122954216	5591.67244399348	6.78053998312941	736.679485472471	98.7540069878937	5566.45070632239	6333.49052332031	5874.42423742645
zbbx	0	0	0	0	0	0	0	0	0	0	0	0
zbbx_1	1.15917040879783	1.95067333539665	11.7869105459329	5.64780754362548	1.57277083902569	7.99054957802478	5.6040155949676	5.54512435299235	2.79899588929445	0.637430215689233	1.15480014908585	7.05943204406928
zbed4	0	0	0	0	0	0	0	0	0	0	0	0
zbed4_1	13.1125356643211	129.453965050707	104.920791327603	31.9101962927068	29.6858608541092	25.8792592700015	134.835105888518	108.043104079195	90.4635471419965	38.1132274564906	27.1836875627744	41.5125979444803
zbtb1	0	0	0	0	0	0	0	0	0	0	0	0
zbtb1_1	18.272237483317	44.5328290010231	46.2496484943088	44.3432151872347	49.0708733920889	27.1458293770771	59.5684007720711	47.1491444193312	41.6868683432678	56.8228407274884	26.2850070933869	43.0887342804224
zbtb10	0	0	0	0	0	0	0	0	0	0	0	0
zbtb10_1	16.8909511881102	65.0940551349324	56.0494856935041	37.9727285458833	35.828689703831	30.7752760936673	73.9713600340143	52.8688696965601	24.1601433721742	42.8257630813942	35.9666830574315	38.4770145221353
zbtb11	0	0	0	0	0	0	0	0	0	0	0	0
zbtb11_1	95.1869623831304	122.294297002576	159.302740527444	180.188794305832	175.074262982296	203.755279340657	176.440009519335	126.508728370772	69.8289666774493	198.300045400682	164.11116605871	192.91444196711
zbtb12.1	0	0	0	0	0	0	0	0	0	0	0	0
zbtb12.2	0	0	0	0	0	0	0	0	0	0	0	0
zbtb14	0	0	0	0	0	0	0	0	0	0	0	0
zbtb16a	0	0	0	0	0	0	0	0	0	0	0	0
zbtb16b	0	0	0	0	0	0	0	0	0	0	0	0
zbtb17	0	0	0	0	0	0	0	0	0	0	0	0
zbtb18	0	0	0	0	0	0	0	0	0	0	0	0
zbtb20	0	0	0	0	0	0	0	0	0	0	0	0
zbtb21	0	0	0	0	0	0	0	0	0	0	0	0
zbtb22a	0	0	0	0	0	0	0	0	0	0	0	0
zbtb22b	0	0	0	0	0	0	0	0	0	0	0	0
zbtb24	0	0	0	0	0	0	0	0	0	0	0	0
zbtb24_1	2.03906318644843	14.5424860973506	8.1455054633204	3.04880379575258	2.16059516297918	2.46815700474029	9.80570397560253	9.55520139686866	11.2540178903583	3.04348807938869	1.49934864888567	4.33645946559456
zbtb25	0	0	0	0	0	0	0	0	0	0	0	0
zbtb25_1	0	36.2577116847205	35.4404806942664	0	0	0	44.7062991201605	40.996545380819	10.2011216894448	0.116157784004713	0	0
zbtb2a	0	0	0	0	0	0	0	0	0	0	0	0
zbtb2b	0	0	0	0	0	0	0	0	0	0	0	0
zbtb2b_1	46.6292073613546	64.8070693101923	27.4594487661052	48.0896157888426	41.8744602757212	31.6805829544782	40.6529314679063	44.1993849778753	49.897515257405	63.458095741853	48.6591090899623	43.1070361865789
zbtb3	0	0	0	0	0	0	0	0	0	0	0	0
zbtb32	0	0	0	0	0	0	0	0	0	0	0	0
zbtb33	0	0	0	0	0	0	0	0	0	0	0	0
zbtb33_1	60.9912226433527	101.342047907797	112.982912878866	88.4312697997519	112.043315784868	92.3427172577938	109.96620686526	111.235754305854	49.0599351797188	101.993024684251	83.1873619310255	83.6816296135996
zbtb34	0	0	0	0	0	0	0	0	0	0	0	0
zbtb37	0	0	0	0	0	0	0	0	0	0	0	0
zbtb37_1	1.19618095824859	88.5700362963243	74.1197966801239	10.1992335462151	10.5494156405657	6.69961149166446	80.6399315158358	105.451450750063	14.7306542281029	6.08448714184077	10.8739993604214	11.3825452817848
zbtb37_2	1.94379405715396	99.6412908333647	94.6452788376967	10.3611261421868	12.6592987686788	6.82845017419647	112.124845016043	108.721263176422	15.0194905855167	6.2489327402689	11.3208760464661	11.9896143634799
zbtb38	0	0	0	0	0	0	0	0	0	0	0	0
zbtb38_1	1.19296450789383	154.803845764272	144.892591284989	1.57869338138011	2.51785787306235	1.82744524739429	176.439515058314	165.406187202291	36.7436145340405	1.38491772873777	0.990389032473853	1.4799564111635
zbtb39	0	0	0	0	0	0	0	0	0	0	0	0
zbtb4	0	0	0	0	0	0	0	0	0	0	0	0
zbtb40	0	0	0	0	0	0	0	0	0	0	0	0
zbtb40_1	9.101849655037	7.90542472727522	6.71743052429655	9.53694565360373	8.76412991677762	3.03590786475424	13.2481973689182	8.42719838975137	10.4926371293225	3.06765789067746	4.09501545030066	3.57618877216801
zbtb41	0	0	0	0	0	0	0	0	0	0	0	0
zbtb42	0	0	0	0	0	0	0	0	0	0	0	0
zbtb43	0	0	0	0	0	0	0	0	0	0	0	0
zbtb44	0	0	0	0	0	0	0	0	0	0	0	0
zbtb44_1	0.528560773311878	24.312229591806	48.8194500376882	4.3875451630606	4.58979264264652	5.31350503354357	74.5777766361143	38.5291667394846	10.2103326345369	3.68165111785594	4.56358945297131	6.08028333065811
zbtb46	0	0	0	0	0	0	0	0	0	0	0	0
zbtb46_1	8.69602298475219	236.655031270296	149.725184952575	0.462107642363422	2.2584258227103	0.735516525295514	195.675353369602	178.063413165477	69.8727329258072	0.5280693242757	1.7007582965803	0.920562377129714
zbtb46_2	0	8.85785208289708	1.46353104249641	0.0890494574259336	0.0892728372274503	0	5.65497510921758	1.348926833424	1.58875214510005	0.0904537432871267	0.163870481289316	0.333919979604729
zbtb47a	0	0	0	0	0	0	0	0	0	0	0	0
zbtb47b	0	0	0	0	0	0	0	0	0	0	0	0
zbtb48	0	0	0	0	0	0	0	0	0	0	0	0
zbtb49	0	0	0	0	0	0	0	0	0	0	0	0
zbtb5	0	0	0	0	0	0	0	0	0	0	0	0
zbtb5_1	0.830748584916439	27.5605524062428	44.6504660011669	14.3916199658707	12.624256068668	12.5781294231883	43.8600929957885	40.2271449695901	3.89731449927507	12.5302045034421	13.5965572545688	13.4915180406338
zbtb7a	0	0	0	0	0	0	0	0	0	0	0	0
zbtb7b	0	0	0	0	0	0	0	0	0	0	0	0
zbtb7c	0	0	0	0	0	0	0	0	0	0	0	0
zbtb8a	0	0	0	0	0	0	0	0	0	0	0	0
zbtb8b	0	0	0	0	0	0	0	0	0	0	0	0
zbtb8os	0	0	0	0	0	0	0	0	0	0	0	0
zc2hc1a	0	0	0	0	0	0	0	0	0	0	0	0
zc2hc1a_1	82.5097262569676	306.78233628675	251.577244402525	107.664305583909	175.907341671379	121.485237524037	372.377109059337	386.692927219073	236.449210679536	185.655256309115	162.628321501039	164.012234370679
zc2hc1c	0	0	0	0	0	0	0	0	0	0	0	0
zc3h10	0	0	0	0	0	0	0	0	0	0	0	0
zc3h11a	0	0	0	0	0	0	0	0	0	0	0	0
zc3h12a	0	0	0	0	0	0	0	0	0	0	0	0
zc3h12b	0	0	0	0	0	0	0	0	0	0	0	0
zc3h12b_1	9.89879980930268	143.641337200637	105.880853469773	11.0564346806256	10.5990856413134	11.0517253849701	146.532134336818	111.655716226387	39.9700566148911	17.1288004175493	15.3821275321787	11.8618309273745
zc3h13	0	0	0	0	0	0	0	0	0	0	0	0
zc3h13_1	88.1628152780688	162.92846298482	183.064256662261	197.421412643664	227.669386196818	216.816649873446	162.739922326562	191.263880912992	88.4818024844275	191.984424421545	193.905629551637	187.799256802684
zc3h14	0	0	0	0	0	0	0	0	0	0	0	0
zc3h14_1	184.270830626519	124.98356201247	133.182489884842	320.680989890959	457.008240473889	418.657018991536	149.662473349015	152.540323638057	107.796254202636	350.684432609882	306.360114304932	360.015904731793
zc3h15	0	0	0	0	0	0	0	0	0	0	0	0
zc3h18	0	0	0	0	0	0	0	0	0	0	0	0
zc3h18_1	36.0060301641864	156.62359927592	207.527711040952	293.857137951665	276.036188587715	311.032528714826	192.196176368994	181.99162479995	48.9937972916035	323.521109741631	302.077403021704	275.133512518325
zc3h18_2	104.574566793119	127.933770698092	143.870894055426	175.783821706536	160.087645817503	151.102676165397	131.042496461833	159.323733729143	79.6288077296074	191.190432572486	169.818944290317	163.932304099844
zc3h3	0	0	0	0	0	0	0	0	0	0	0	0
zc3h4	0	0	0	0	0	0	0	0	0	0	0	0
zc3h6	0	0	0	0	0	0	0	0	0	0	0	0
zc3h7a	0	0	0	0	0	0	0	0	0	0	0	0
zc3h7b	0	0	0	0	0	0	0	0	0	0	0	0
zc3h7b_1	68.470564002708	148.807196528457	142.386471423024	108.317657825118	65.6243631580406	64.7625201143121	256.572610401022	171.695561485419	140.217788106611	181.126231013561	73.4482621270404	89.3071894346092
zc3hc1	0	0	0	0	0	0	0	0	0	0	0	0
zc4h2	0	0	0	0	0	0	0	0	0	0	0	0
zc4h2_1	235.573250384062	544.190514135487	545.756130256482	271.061252987777	253.542874946778	214.861174977667	679.878325636072	784.546650830442	444.63272563724	340.966373286467	282.528022882416	135.130151770749
zcchc10	0	0	0	0	0	0	0	0	0	0	0	0
zcchc11	0	0	0	0	0	0	0	0	0	0	0	0
zcchc14	0	0	0	0	0	0	0	0	0	0	0	0
zcchc17	0	0	0	0	0	0	0	0	0	0	0	0
zcchc2	0	0	0	0	0	0	0	0	0	0	0	0
zcchc2_1	10.1928503177483	108.475049331453	38.6269553380521	12.6710809577438	31.8596081093984	20.452634533071	42.5853986364862	38.311071622436	13.8557629641107	24.4443311491757	18.146327534164	10.9206369146062
zcchc2_2	11.0623191768738	27.0913948382071	54.642641380502	22.0561328590569	10.0062900624626	25.9224814882637	71.1145429473164	68.8374953288698	17.54718314066	28.190403316481	21.4588348041576	23.734803850875
zcchc24	0	0	0	0	0	0	0	0	0	0	0	0
zcchc3	0	0	0	0	0	0	0	0	0	0	0	0
zcchc4	0	0	0	0	0	0	0	0	0	0	0	0
zcchc4_1	39.3356215988131	56.7979839639819	31.8596381767518	60.8618356105509	33.6724652340423	56.3477719117017	17.8636865247109	27.1358042378246	17.4982483872966	52.405073630718	36.0968373045467	69.146519592227
zcchc6	0	0	0	0	0	0	0	0	0	0	0	0
zcchc7	0	0	0	0	0	0	0	0	0	0	0	0
zcchc7_1	77.4424820180651	47.0012459640947	56.0746991373608	98.3682673869601	68.8151996955792	68.9174747068406	37.8487857736702	54.2244817400617	35.5600524177282	86.916882382208	67.8228880511565	57.9873374273938
zcchc8	0	0	0	0	0	0	0	0	0	0	0	0
zcchc9	0	0	0	0	0	0	0	0	0	0	0	0
zcrb1	0	0	0	0	0	0	0	0	0	0	0	0
ZDB-GENE-011205-27	0	0	0	0	0	0	0	0	0	0	0	0
zdbf2	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc1	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc12a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc12b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc12b_1	1.34990587121112	110.174854673347	30.7413839184401	0.426295132606636	1.58735382110265	0.19386151990884	36.0145539012645	51.3528636419735	3.9114673277827	0.494877361784194	0.33620412699785	0.171271351537592
zdhhc13	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc14	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc15a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc15a_1	24.4332962689212	30.2665343895023	22.8606275914416	8.63450641210633	4.60434361569839	5.11713636926043	18.5934198580857	18.088815591252	13.4384254812386	12.8760903569225	8.28276222873313	5.33890863043017
zdhhc15b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc16a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc16b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc17	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc18a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc18b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc2	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc2_1	1.97082199363543	36.3239611873862	60.5974755802329	0.711289233283138	1.22241170783111	1.94079079931183	45.7744878364096	29.5020300532521	39.1585695043512	0.928936378455331	0.467474208647979	0.381030133039945
zdhhc20a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc20b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc21	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc21_1	44.1544568288363	38.2777841928692	57.8232154496193	52.1534685171358	85.6881502148945	64.5636405904403	40.2492853398562	45.7189844614062	36.1854188567986	66.955669855997	63.9825271173508	69.942163385193
zdhhc22	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc22_1	0	58.5602929525877	61.1708045328454	0	0	0	55.6808295215402	73.8732049321063	9.65421254084549	0	0	0
zdhhc23a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc23a_1	0.685817177272403	25.6332970252123	6.69838842725167	0.547145564063952	1.56719449721937	1.02637974963606	11.0907349383371	4.04542887017839	11.2957412031782	1.42913288993128	1.43838218045532	0.91593781980756
zdhhc23b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc23b_1	20.2765443038349	10.2832648902761	8.47315277679161	26.3147484733308	36.9330623123992	26.5664446379703	6.26657022640109	20.8799632474987	17.7063882306399	44.6004553288418	37.2179896210123	33.9726444018763
zdhhc24	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc24_1	8.63500021796541	8.23431128918514	2.9268050771708	4.51886315516739	16.4024435135758	11.5327646260582	2.78306367592736	7.8680489546366	4.72612262266116	9.02196865820014	14.6241562825844	18.6978769649104
zdhhc24_2	37.752575209364	16.0039242507743	25.2747629521866	44.6201897313273	46.1397731926354	36.254967408478	16.4093240231721	16.1493520497521	11.4123244086826	46.5916377222796	40.3377021922529	42.5607727604595
zdhhc3a	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc3b	0	0	0	0	0	0	0	0	0	0	0	0
zdhhc4	0	0	0	0	0	0	0	0	0	0	0	0
